Formulation_ID,product_name,tox_doc_product,doc_rel,doc_source,판정,근거유형,근거,문서Section3_CAS,우리_CAS,y_eye_src,y_skin_src,y_sens_src,라벨오염_eye,라벨오염_skin,라벨오염_sens,신뢰도
MIX810,"Mixture of: diethyl cis-1,4-cyclohexanedicarboxylate; diethyl trans-1,4-cyclohexanedicarboxylate","1,4-Cyclohexanediol, mixture of cis and trans",ingredient_source_audit/highlighted/aeb8b80ea8f83fdb_highlighted.pdf,local,오연결,CAS불일치,"우리CAS(2)['19145-96-1', '72903-27-6'] vs 문서Section3CAS(1)['556-48-9'] | NTP앵커CAS교집합=없음 | 제품명토큰교집합=cis|trans | 문서추출문자수=11899",556-48-9,19145-96-1|72903-27-6,sds_v1,sds_v1,sds_v1,True,True,True,중간
MIX811,"Mixture of isomers: 1-(1,1-dimethylpropyl)-4-ethoxy-cis-cyclohexane; 1-(1,1-dimethylpropyl)-4-ethoxy-trans-cyclohexane","1,4-Cyclohexanediol, mixture of cis and trans",ingredient_source_audit/highlighted/aeb8b80ea8f83fdb_highlighted.pdf,local,오연결,CAS불일치,"우리CAS(3)['181258-87-7', '181258-89-9', '556-48-9'] vs 문서Section3CAS(1)['556-48-9'] | NTP앵커CAS교집합=없음 | 제품명토큰교집합=cis|trans | 문서추출문자수=11899",556-48-9,181258-87-7|181258-89-9|556-48-9,sds_v1,sds_v1,sds_v1,True,True,True,중간
MIX816,Soap from 20/80 coconut oil/tallow,Coconut Hand Soap,ingredient_source_audit/highlighted/dc8cc766dd2376b2_highlighted.pdf,local,오연결,외부지식,"우리CAS(0)[] vs 문서Section3CAS(3)['61789-40-0', '68333-82-4', '9004-82-4'] | NTP앵커CAS교집합=없음 | 제품명토큰교집합=coconut|soap | 문서추출문자수=12746 | 수동판정(규칙엔진=상표명대응→오연결); 제품명/상표명 지식 및 문서 기재 제품명 'Coconut Hand Soap' 대조",61789-40-0|68333-82-4|9004-82-4,,sds_v1,sds_v1,,True,True,N/A,중간
MIX820,65/35 Octanoic/decanoic acid,Decanoic acid,ingredient_source_audit/ordered_option_runs/highlighted_sources/G019_334-48-5_ChemBlink_Sigma_highlighted.pdf,local,부분일치,CAS일치,"우리CAS(2)['124-07-2', '334-48-5'] vs 문서Section3CAS(1)['334-48-5'] | NTP앵커CAS교집합=['334-48-5'] | 문서본문에서 발견된 우리 성분명='decanoic acid' | 제품명토큰교집합=decanoic | 문서추출문자수=12332 | 수동판정(규칙엔진=일치→부분일치); 제품명/상표명 지식 및 문서 기재 제품명 'Decanoic acid' 대조",334-48-5,124-07-2|334-48-5,sds_v1,sds_v1,,False,False,N/A,높음
MIX821,"Hydrochloric acid 5%, Sulphuric acid 5%, Citric acid 5%",Hydrochloric acid,ingredient_source_audit/highlighted/c2587f3b0d9f6d8d_highlighted.pdf,local,부분일치,CAS일치,"우리CAS(3)['7647-01-0', '7664-93-9', '77-92-9'] vs 문서Section3CAS(2)['7647-01-0', '7732-18-5'] | NTP앵커CAS교집합=['7647-01-0'] | 문서본문에서 발견된 우리 성분명='hydrochloric acid' | 제품명토큰교집합=hydrochloric | 문서추출문자수=12383 | 수동판정(규칙엔진=일치→부분일치); 제품명/상표명 지식 및 문서 기재 제품명 'Hydrochloric acid' 대조",7647-01-0|7732-18-5,7647-01-0|7664-93-9|77-92-9,sds_v1,sds_v1,sds_v1,False,False,False,높음
MIX823,dicyanamine/formaldehyde condensate,Dicyandiamide,ingredient_source_audit/highlighted/4180cf8bf917b88b_highlighted.pdf,local,오연결,CAS일치,"우리CAS(2)['461-58-5', '50-00-0'] vs 문서Section3CAS(1)['461-58-5'] | NTP앵커CAS교집합=['461-58-5'] | 문서본문에서 발견된 우리 성분명='cyanoguanidine' | 제품명토큰교집합= | 문서추출문자수=11498 | 수동판정(규칙엔진=부분일치→오연결); 제품명/상표명 지식 및 문서 기재 제품명 'Dicyandiamide' 대조",461-58-5,461-58-5|50-00-0,sds_v1,sds_v1,sds_v1,True,True,True,높음
MIX825,lubricant (ethylene oxide + propylene oxide)_PID_13,(+/-)-Propylene oxide,ingredient_source_audit/highlighted/b6111903e8b7398f_highlighted.pdf,local,부분일치,CAS일치,"우리CAS(2)['75-21-8', '75-56-9'] vs 문서Section3CAS(1)['75-56-9'] | NTP앵커CAS교집합=['75-56-9'] | 제품명토큰교집합=oxide|propylene | 문서추출문자수=12290 | 수동판정(규칙엔진=일치→부분일치); 제품명/상표명 지식 및 문서 기재 제품명 '(+/-)-Propylene oxide' 대조",75-56-9,75-21-8|75-56-9,sds_v1,sds_2nd,,False,False,N/A,높음
MIX84,Captan 80 WDG,Captan,ingredient_source_audit/ordered_option_runs/highlighted_sources/G037_133-06-2_ChemBlink_Sigma_highlighted.pdf,local,부분일치,외부지식,"우리CAS(0)[] vs 문서Section3CAS(2)['133-06-2', '44-00-6'] | NTP앵커CAS교집합=없음 | 제품명토큰교집합=captan | 문서추출문자수=14577 | 수동판정(규칙엔진=일치→부분일치); 제품명/상표명 지식 및 문서 기재 제품명 'Captan' 대조",133-06-2|44-00-6,,sds_v1,ntp_measured,sds_v1,False,False,False,중간
MIX841,Benefin(98.2%),"Benzoin Resin, Pure",ingredient_source_audit/highlighted/a09af9146a76dac9_highlighted.pdf,local,오연결,조성불일치,"우리CAS(0)[] vs 문서Section3CAS(5)['120-51-4', '121-33-5', '65-85-0', '7212-44-4', '9000-05-9'] | NTP앵커CAS교집합=없음 | 제품명토큰교집합= | 문서추출문자수=11486",120-51-4|121-33-5|65-85-0|7212-44-4|9000-05-9,,sds_v1,sds_v1,sds_v1,True,True,True,낮음
MIX843,Cyproconazole 40WG,Cyproconazol,ingredient_source_audit/ordered_option_runs/highlighted_sources/G018_94361-06-5_ChemBlink_Sigma_highlighted.pdf,local,오연결,조성불일치,우리CAS(0)[] vs 문서Section3CAS(1)['94361-06-5'] | NTP앵커CAS교집합=없음 | 제품명토큰교집합= | 문서추출문자수=11952,94361-06-5,,sds_2nd_sec11,sds_2nd_sec11,,False,False,N/A,낮음
MIX845,F6132 G Insecticide,TALSTAR® XTRA GRANULAR INSECTICIDE,ingredient_source_audit/highlighted/bf2e0a04004309d4_highlighted.pdf,local,부분일치,CAS일치,"우리CAS(1)['52315-07-8'] vs 문서Section3CAS(4)['112926-00-8', '14808-60-7', '52315-07-8', '82657-04-3'] | NTP앵커CAS교집합=없음 | 제품명토큰교집합= | 문서추출문자수=10251 | 2차재검: 문서Section3 CAS와 우리 활성성분 CAS 교집합 존재 및 상표명↔활성성분 지식 대조로 오연결→부분일치 수정",112926-00-8|14808-60-7|52315-07-8|82657-04-3,52315-07-8,,,,N/A,N/A,N/A,중간
MIX846,Fenhexamid(50%),Fenhexamid ROTICHROM® Pestilyse® HPLC,ingredient_source_audit/highlighted/e4d47b99d2587d3c_highlighted.pdf,local,부분일치,외부지식,"우리CAS(0)[] vs 문서Section3CAS(2)['111-00-8', '126833-17-8'] | NTP앵커CAS교집합=없음 | 제품명토큰교집합=fenhexamid | 문서추출문자수=9412 | 수동판정(규칙엔진=상표명대응→부분일치); 제품명/상표명 지식 및 문서 기재 제품명 'Fenhexamid ROTICHROM® Pestilyse® HPLC' 대조",111-00-8|126833-17-8,,sds_v1,sds_v1,sds_v1,False,False,False,중간
MIX847,FLUFENPYR-ETHYL,Flufenpyr-ethyl (Product Code(s) DRE-C13713000),ingredient_source_audit/highlighted/71efbfc22e085023_highlighted.pdf,local,일치,제품명동일,우리CAS(1)['188489-07-8'] vs 문서Section3CAS(1)['188489-07-8'] | NTP앵커CAS교집합=없음 | 제품명토큰교집합=ethyl|flufenpyr | 문서추출문자수=9755,188489-07-8,188489-07-8,sds_v1,sds_v1,,False,False,N/A,높음
MIX848,Magnate 75 SG (74.25%),Manzate Pro-Stick,ingredient_source_audit/highlighted/a72deb779f38195a_highlighted.pdf,local,오연결,조성불일치,"우리CAS(0)[] vs 문서Section3CAS(3)['57-50-1', '8018-01-7', '96-45-7'] | NTP앵커CAS교집합=없음 | 제품명토큰교집합= | 문서추출문자수=13684",57-50-1|8018-01-7|96-45-7,,,,sds_v1,N/A,N/A,True,낮음
MIX849,MON 37500,Toluene,ingredient_source_audit/highlighted/eeb8accbf601b9fa_highlighted.pdf,local,오연결,조성불일치,"우리CAS(0)[] vs 문서Section3CAS(2)['108-88-3', '21-00-3'] | NTP앵커CAS교집합=없음 | 제품명토큰교집합= | 문서추출문자수=12836",108-88-3|21-00-3,,sds_v1,sds_v1,sds_v1,True,True,True,낮음
MIX850,Tebuconazole (HWG-1608; Folicur) (15%),FOLICUR® TECHNICAL FUNGICIDE,ingredient_source_audit/highlighted/9baa1fe68ec7766c_highlighted.pdf,local,부분일치,외부지식,우리CAS(1)['107534-96-3'] vs 문서Section3CAS(1)['107534-96-3'] | NTP앵커CAS교집합=없음 | 제품명토큰교집합=folicur | 문서추출문자수=10552 | 수동판정(규칙엔진=상표명대응→부분일치); 제품명/상표명 지식 및 문서 기재 제품명 'FOLICUR® TECHNICAL FUNGICIDE' 대조,107534-96-3,107534-96-3,,sds_v1,sds_v1,N/A,False,False,중간
MIX851,Tebuconazole (HWG-1608; Folicur) (15.4%),Tebuconazole,ingredient_source_audit/ordered_option_runs/highlighted_sources/G030_107534-96-3_ChemBlink_Sigma_highlighted.pdf,local,부분일치,외부지식,"우리CAS(1)['107534-96-3'] vs 문서Section3CAS(2)['107534-96-3', '197-00-7'] | NTP앵커CAS교집합=없음 | 제품명토큰교집합=tebuconazole | 문서추출문자수=12142 | 수동판정(규칙엔진=일치→부분일치); 제품명/상표명 지식 및 문서 기재 제품명 'Tebuconazole' 대조",107534-96-3|197-00-7,107534-96-3,sds_v1,sds_v1,,False,False,N/A,중간
MIX852,Tebuconazole (HWG-1608; Folicur) (16.6%),Tebuconazole,ingredient_source_audit/ordered_option_runs/highlighted_sources/G030_107534-96-3_ChemBlink_Sigma_highlighted.pdf,local,부분일치,외부지식,"우리CAS(1)['107534-96-3'] vs 문서Section3CAS(2)['107534-96-3', '197-00-7'] | NTP앵커CAS교집합=없음 | 제품명토큰교집합=tebuconazole | 문서추출문자수=12142 | 수동판정(규칙엔진=일치→부분일치); 제품명/상표명 지식 및 문서 기재 제품명 'Tebuconazole' 대조",107534-96-3|197-00-7,107534-96-3,sds_v1,sds_v1,,False,False,N/A,중간
MIX853,Tebuconazole (HWG-1608; Folicur) (93.4%),Tebuconazole ≥97 %,ingredient_source_audit/highlighted/79a90a19c994074c_highlighted.pdf,local,일치,외부지식,"우리CAS(0)[] vs 문서Section3CAS(2)['107534-96-3', '197-00-7'] | NTP앵커CAS교집합=없음 | 제품명토큰교집합=tebuconazole | 문서추출문자수=10850 | 수동판정(규칙엔진=상표명대응→일치); 제품명/상표명 지식 및 문서 기재 제품명 'Tebuconazole ≥97 %' 대조",107534-96-3|197-00-7,,sds_v1,sds_v1,sds_v1,False,False,False,중간
MIX854,Tebuconazole (HWG-1608; Folicur) (96.2%),Tebuconazole ≥97 %,ingredient_source_audit/highlighted/79a90a19c994074c_highlighted.pdf,local,일치,외부지식,"우리CAS(0)[] vs 문서Section3CAS(2)['107534-96-3', '197-00-7'] | NTP앵커CAS교집합=없음 | 제품명토큰교집합=tebuconazole | 문서추출문자수=10850 | 수동판정(규칙엔진=상표명대응→일치); 제품명/상표명 지식 및 문서 기재 제품명 'Tebuconazole ≥97 %' 대조",107534-96-3|197-00-7,,sds_v1,sds_v1,sds_v1,False,False,False,중간
MIX855,Tebuconazole Fungicide(97.4),WILLOWOOD TEB 45DF Fungicide,ingredient_source_audit/highlighted/2991410dde4389e8_highlighted.pdf,local,부분일치,CAS일치,"우리CAS(1)['107534-96-3'] vs 문서Section3CAS(3)['107534-96-3', '1332-58-7', '7732-18-5'] | NTP앵커CAS교집합=없음 | 제품명토큰교집합= | 문서추출문자수=10028 | 2차재검: 문서Section3 CAS와 우리 활성성분 CAS 교집합 존재 및 상표명↔활성성분 지식 대조로 오연결→부분일치 수정",107534-96-3|1332-58-7|7732-18-5,107534-96-3,,,,N/A,N/A,N/A,중간
MIX857,Terpinyl acetate,Terpinyl acetate,ingredient_source_audit/ordered_option_runs/highlighted_sources/G064_80-26-2_ChemBlink_Sigma_highlighted.pdf,local,일치,제품명동일,우리CAS(1)['80-26-2'] vs 문서Section3CAS(1)['80-26-2'] | NTP앵커CAS교집합=없음 | 제품명토큰교집합=acetate|terpinyl | 문서추출문자수=10839,80-26-2,80-26-2,sds_v1,sds_v1,,False,False,N/A,높음
MIX858,Methyl and propyl parabens,Methyl Paraben,ingredient_source_audit/highlighted/515f1629670947cd_highlighted.pdf,local,부분일치,외부지식,우리CAS(1)['99-76-3'] vs 문서Section3CAS(1)['99-76-3'] | NTP앵커CAS교집합=없음 | 제품명토큰교집합=methyl | 문서추출문자수=18619 | 수동판정(규칙엔진=상표명대응→부분일치); 제품명/상표명 지식 및 문서 기재 제품명 'Methyl Paraben' 대조,99-76-3,99-76-3,sds_v1,sds_v1,sds_v1,False,False,False,중간
MIX86,Captevate 68 WDG,CAPTEVATE® 68 WDG Fungicide,ingredient_source_audit/highlighted/5c12e06bc4c27b69_highlighted.pdf,local,일치,조성일치,"우리CAS(2)['126833-17-8', '133-06-2'] vs 문서Section3CAS(3)['126833-17-8', '133-06-2', '8061-51-6'] | NTP앵커CAS교집합=없음 | 제품명토큰교집합=captevate|wdg | 문서추출문자수=18852",126833-17-8|133-06-2|8061-51-6,126833-17-8|133-06-2,sds_v1,ntp_measured,sds_v1,False,False,False,중간
MIX860,Ambrette seed oil,AMBRETTE SEEDS ABSOLUTE,ingredient_source_audit/highlighted/cc518951f02c2f51_highlighted.pdf,local,부분일치,외부지식,"우리CAS(1)['4602-84-0'] vs 문서Section3CAS(3)['4602-84-0', '8015-62-1', '84455-19-6'] | NTP앵커CAS교집합=없음 | 제품명토큰교집합=ambrette | 문서추출문자수=15157 | 수동판정(규칙엔진=상표명대응→부분일치); 제품명/상표명 지식 및 문서 기재 제품명 'AMBRETTE SEEDS ABSOLUTE' 대조",4602-84-0|8015-62-1|84455-19-6,4602-84-0,sds_v1,sds_v1,sds_v1,False,False,False,중간
MIX863,Balsam tolu,Tolu Balsam,ingredient_source_audit/highlighted/aa1b0aef2ae5ae92_highlighted.pdf,local,일치,외부지식,우리CAS(1)['8007-00-9'] vs 문서Section3CAS(1)['8007-00-9'] | NTP앵커CAS교집합=없음 | 제품명토큰교집합=balsam|tolu | 문서추출문자수=3080 | 수동판정(규칙엔진=상표명대응→일치); 제품명/상표명 지식 및 문서 기재 제품명 'Tolu Balsam' 대조,8007-00-9,8007-00-9,,,,N/A,N/A,N/A,중간
MIX865,"Nutmeg oil, east Indian",Nutmeg (India) Essential Oil,ingredient_source_audit/highlighted/01b9a6ba15948550_highlighted.pdf,local,일치,외부지식,"우리CAS(1)['80-56-8'] vs 문서Section3CAS(14)['123-35-3', '127-91-3', '562-74-3', '586-62-9', '5989-27-5', '79-92-5', '80-56-8', '8007-12-3'] | NTP앵커CAS교집합=없음 | 제품명토큰교집합=nutmeg | 문서추출문자수=10308 | 수동판정(규칙엔진=상표명대응→일치); 제품명/상표명 지식 및 문서 기재 제품명 'Nutmeg (India) Essential Oil' 대조",123-35-3|127-91-3|562-74-3|586-62-9|5989-27-5|79-92-5|80-56-8|8007-12-3|8008-45-5|94-59-7|98-55-5|99-85-4|99-86-5|99-87-6,80-56-8,sds_v1,sds_v1,sds_v1,False,False,False,중간
MIX868,Juniperus phoenicea oil,"Organic Juniper Berry Essential Oil (Juniperus communis) / PRODUCT NAME: JUNIPERBERRY, ESSENTIAL OIL ORGANIC",ingredient_source_audit/highlighted/876fe0b64a5bc425_highlighted.pdf,local,부분일치,외부지식,"우리CAS(1)['5989-27-5'] vs 문서Section3CAS(9)['123-35-3', '127-91-3', '5989-27-5', '73049-62-4', '80-56-8', '8002-68-4', '84603-69-0', '99-85-4'] | NTP앵커CAS교집합=없음 | 제품명토큰교집합=juniperus | 문서추출문자수=19025 | 수동판정(규칙엔진=상표명대응→부분일치); 제품명/상표명 지식 및 문서 기재 제품명 'Organic Juniper Berry Essential Oil (Juniperus communis) / P' 대조",123-35-3|127-91-3|5989-27-5|73049-62-4|80-56-8|8002-68-4|84603-69-0|99-85-4|99-87-6,5989-27-5,sds_v1,sds_v1,sds_v1,False,False,False,중간
MIX87,Bentazone,BENTAZON 4,ingredient_source_audit/highlighted/f39ec3a030d519aa_highlighted.pdf,local,부분일치,CAS일치,우리CAS(1)['50723-80-3'] vs 문서Section3CAS(1)['50723-80-3'] | NTP앵커CAS교집합=['50723-80-3'] | 문서본문에서 발견된 우리 성분명='sodium salt of bentazon' | 제품명토큰교집합= | 문서추출문자수=11846,50723-80-3,50723-80-3,sds_2nd,,sds_2nd_sec11,False,N/A,False,높음
MIX873,Origanum oil,"Oil of origanum , natural",ingredient_source_audit/highlighted/745468bad210bb06_highlighted.pdf,local,일치,외부지식,"우리CAS(1)['84012-24-8'] vs 문서Section3CAS(13)['123-35-3', '235-00-2', '499-75-2', '562-74-3', '78-70-6', '80-56-8', '84012-24-8', '87-44-5'] | NTP앵커CAS교집합=없음 | 제품명토큰교집합=origanum | 문서추출문자수=12533 | 수동판정(규칙엔진=상표명대응→일치); 제품명/상표명 지식 및 문서 기재 제품명 'Oil of origanum , natural' 대조",123-35-3|235-00-2|499-75-2|562-74-3|78-70-6|80-56-8|84012-24-8|87-44-5|94-00-1|95-00-7|99-85-4|99-86-5|99-87-6,84012-24-8,sds_v1,sds_v1,sds_v1,False,False,False,중간
MIX874,Tuberose concrete,TUBEROSE ABSOLUTE,ingredient_source_audit/highlighted/815d289062452620_highlighted.pdf,local,부분일치,외부지식,"우리CAS(1)['8024-05-3'] vs 문서Section3CAS(7)['118-58-1', '120-51-4', '4602-84-0', '8024-05-3', '94334-35-7', '97-53-0', '97-54-1'] | NTP앵커CAS교집합=없음 | 제품명토큰교집합=tuberose | 문서추출문자수=11177 | 수동판정(규칙엔진=상표명대응→부분일치); 제품명/상표명 지식 및 문서 기재 제품명 'TUBEROSE ABSOLUTE' 대조",118-58-1|120-51-4|4602-84-0|8024-05-3|94334-35-7|97-53-0|97-54-1,8024-05-3,sds_v1,sds_v1,sds_v1,False,False,False,중간
MIX875,Rose oil Bulgarian,ROSE OIL BULGARIAN,ingredient_source_audit/highlighted/a0344ef13a8c1933_highlighted.pdf,local,일치,제품명동일,"우리CAS(1)['8007-01-0'] vs 문서Section3CAS(2)['8007-01-0', '90106-38-0'] | NTP앵커CAS교집합=없음 | 제품명토큰교집합=bulgarian|rose | 문서추출문자수=12135",8007-01-0|90106-38-0,8007-01-0,sds_v1,sds_v1,sds_v1,False,False,False,높음
MIX877,Rose absolute French,508647 ROSE ABSOLUTE,ingredient_source_audit/highlighted/7948f7515a961f5c_highlighted.pdf,local,일치,외부지식,우리CAS(1)['8007-01-0'] vs 문서Section3CAS(1)['8007-01-0'] | NTP앵커CAS교집합=없음 | 제품명토큰교집합=absolute|rose | 문서추출문자수=13956 | 수동판정(규칙엔진=상표명대응→일치); 제품명/상표명 지식 및 문서 기재 제품명 '508647 ROSE ABSOLUTE' 대조,8007-01-0,8007-01-0,sds_v1,sds_v1,sds_v1,False,False,False,중간
MIX878,Artemisia oil (wormwood),MATERIAL SAFETY DATA SHEET ARTEMISIA ABSINTHUM OIL (Common Name: Grand Wormwood Oil),ingredient_source_audit/highlighted/f4dd0013afe8b77b_highlighted.pdf,local,일치,외부지식,우리CAS(1)['8023-85-6'] vs 문서Section3CAS(1)['8023-85-6'] | NTP앵커CAS교집합=없음 | 제품명토큰교집합=artemisia|wormwood | 문서추출문자수=5796 | 수동판정(규칙엔진=상표명대응→일치); 제품명/상표명 지식 및 문서 기재 제품명 'MATERIAL SAFETY DATA SHEET ARTEMISIA ABSINTHUM OIL (Common N' 대조,8023-85-6,8023-85-6,,,,N/A,N/A,N/A,중간
MIX879,Cade oil rectified (juniper tar),"Cade Oil Rectified / Cade Oil Crude (CADE OIL CRUDE P&N, CADE OIL, RECTIFIED P&N, CADE ESSENTIAL OIL)",ingredient_source_audit/ordered_option_runs/highlighted_sources/G060_alternate_product_reference_page_97276ac8fa33abdb_highlighted.html,local,일치,외부지식,"우리CAS(3)['80-56-8', '8013-10-3', '87-44-5'] vs 문서Section3CAS(1)['8013-10-3'] | NTP앵커CAS교집합=없음 | 제품명토큰교집합=cade|rectified | 문서추출문자수=31119 | 수동판정(규칙엔진=상표명대응→일치); 제품명/상표명 지식 및 문서 기재 제품명 'Cade Oil Rectified / Cade Oil Crude (CADE OIL CRUDE P&N, CAD' 대조",8013-10-3,80-56-8|8013-10-3|87-44-5,sds_v1,sds_v1,,False,False,N/A,중간
MIX881,Parsley seed oil,Parsley Seed Essential Oil (India),ingredient_source_audit/highlighted/1354ed4053130ea6_highlighted.pdf,local,일치,외부지식,"우리CAS(1)['7705-14-8'] vs 문서Section3CAS(3)['7705-14-8', '8000-68-8', '84012-33-9'] | NTP앵커CAS교집합=없음 | 제품명토큰교집합=parsley|seed | 문서추출문자수=8738 | 수동판정(규칙엔진=상표명대응→일치); 제품명/상표명 지식 및 문서 기재 제품명 'Parsley Seed Essential Oil (India)' 대조",7705-14-8|8000-68-8|84012-33-9,7705-14-8,sds_v1,sds_v1,sds_2nd_sec11,False,False,False,중간
MIX883,Parsley herb oil,PARSLEY HERB OIL - PERSI0001,ingredient_source_audit/highlighted/023659d86d232088_highlighted.pdf,local,일치,제품명동일,"우리CAS(1)['80-56-8'] vs 문서Section3CAS(7)['123-35-3', '127-91-3', '586-62-9', '5989-27-5', '80-56-8', '8000-68-8', '99-83-2'] | NTP앵커CAS교집합=없음 | 제품명토큰교집합=herb|parsley | 문서추출문자수=9795",123-35-3|127-91-3|586-62-9|5989-27-5|80-56-8|8000-68-8|99-83-2,80-56-8,sds_v1,sds_v1,sds_v1,False,False,False,높음
MIX884,Laurel leaf oil,Bay Laurel Oil Organic / Organic Laurel Leaf (Bay) Essential Oil (Laurus nobilis),ingredient_source_audit/highlighted/a3be52c2c71a5c45_highlighted.pdf,local,일치,제품명동일,"우리CAS(1)['470-82-6'] vs 문서Section3CAS(14)['127-91-3', '470-67-7', '470-82-6', '562-74-3', '5989-27-5', '78-70-6', '80-26-2', '80-56-8'] | NTP앵커CAS교집합=없음 | 제품명토큰교집합=laurel|leaf | 문서추출문자수=12881",127-91-3|470-67-7|470-82-6|562-74-3|5989-27-5|78-70-6|80-26-2|80-56-8|8002-41-3|87-44-5|93-15-2|97-53-0|98-55-5|99-87-6,470-82-6,sds_v1,sds_v1,sds_v1,False,False,False,높음
MIX888,Fenugreek absolute,FENUGREEK ABSOLUTE,ingredient_source_audit/highlighted/9f8366c3265648db_highlighted.pdf,local,일치,제품명동일,"우리CAS(1)['68990-15-8'] vs 문서Section3CAS(2)['68990-15-8', '84625-40-1'] | NTP앵커CAS교집합=없음 | 제품명토큰교집합=absolute|fenugreek | 문서추출문자수=11919",68990-15-8|84625-40-1,68990-15-8,sds_v1,sds_v1,sds_v1,False,False,False,높음
MIX889,"Fir needle oil, Siberian",FIR NEEDLE OIL SIBERIAN,ingredient_source_audit/highlighted/8981c185c4281f09_highlighted.pdf,local,일치,조성일치,"우리CAS(1)['8021-29-2'] vs 문서Section3CAS(6)['13466-78-9', '5655-61-8', '79-92-5', '80-56-8', '8021-29-2', '91697-89-1'] | NTP앵커CAS교집합=없음 | 제품명토큰교집합=fir|needle|siberian | 문서추출문자수=12361",13466-78-9|5655-61-8|79-92-5|80-56-8|8021-29-2|91697-89-1,8021-29-2,sds_v1,sds_v1,sds_v1,False,False,False,중간
MIX891,Orris absolute,Orris Root Extract natural,ingredient_source_audit/highlighted/6daff2b51e2f1989_highlighted.pdf,local,부분일치,외부지식,"우리CAS(1)['90045-89-9'] vs 문서Section3CAS(2)['64-17-5', '90045-89-9'] | NTP앵커CAS교집합=없음 | 제품명토큰교집합=orris | 문서추출문자수=13353 | 수동판정(규칙엔진=상표명대응→부분일치); 제품명/상표명 지식 및 문서 기재 제품명 'Orris Root Extract natural' 대조",64-17-5|90045-89-9,90045-89-9,sds_v1,sds_v1,sds_v1,False,False,False,중간
MIX892,Honeysuckle absolute,Honeysuckle Fusion Aerosol,ingredient_source_audit/highlighted/95f736d132e9df18_highlighted.pdf,local,오연결,외부지식,"우리CAS(0)[] vs 문서Section3CAS(3)['111-90-0', '67-64-1', '74-98-6'] | NTP앵커CAS교집합=없음 | 제품명토큰교집합=honeysuckle | 문서추출문자수=11128 | 수동판정(규칙엔진=상표명대응→오연결); 제품명/상표명 지식 및 문서 기재 제품명 'Honeysuckle Fusion Aerosol' 대조",111-90-0|67-64-1|74-98-6,,sds_v1,,sds_v1,True,N/A,True,중간
MIX893,Narcissus absolute,Narcissus Absolute,ingredient_source_audit/highlighted/e4f147bca9c198c5_highlighted.pdf,local,일치,제품명동일,"우리CAS(1)['140-11-4'] vs 문서Section3CAS(8)['100-51-6', '10482-56-1', '106-22-9', '140-11-4', '463-40-1', '60-12-8', '90064-26-9', '91-64-5'] | NTP앵커CAS교집합=없음 | 제품명토큰교집합=absolute|narcissus | 문서추출문자수=12949",100-51-6|10482-56-1|106-22-9|140-11-4|463-40-1|60-12-8|90064-26-9|91-64-5,140-11-4,sds_v1,sds_v1,sds_v1,False,False,False,높음
MIX895,Immortelle absolute,IMMORTELLE ABSOLUTE,ingredient_source_audit/highlighted/eb2431c2bf247689_highlighted.pdf,local,일치,제품명동일,"우리CAS(0)[] vs 문서Section3CAS(2)['8023-95-8', '90045-56-0'] | NTP앵커CAS교집합=없음 | 제품명토큰교집합=absolute|immortelle | 문서추출문자수=11821",8023-95-8|90045-56-0,,,,,N/A,N/A,N/A,높음
MIX896,Galbanum oil,GALBANUM OIL LMR,ingredient_source_audit/highlighted/7d3bd6a80bf5cad1_highlighted.pdf,local,일치,제품명동일,"우리CAS(1)['9000-24-2'] vs 문서Section3CAS(2)['8023-91-4', '9000-24-2'] | NTP앵커CAS교집합=없음 | 제품명토큰교집합=galbanum | 문서추출문자수=16269",8023-91-4|9000-24-2,9000-24-2,,sds_v1,sds_v1,N/A,False,False,높음
MIX900,Civet absolute,CIVETTE ABSOLUE,ingredient_source_audit/highlighted/d99382fdb0d1f001_highlighted.pdf,local,일치,외부지식,"우리CAS(1)['64-17-5'] vs 문서Section3CAS(7)['107-92-6', '124-07-2', '142-62-1', '143-07-7', '334-48-5', '64-17-5', '68916-26-7'] | NTP앵커CAS교집합=없음 | 제품명토큰교집합= | 문서추출문자수=13352 | 수동판정(규칙엔진=오연결→일치); 제품명/상표명 지식 및 문서 기재 제품명 'CIVETTE ABSOLUE' 대조",107-92-6|124-07-2|142-62-1|143-07-7|334-48-5|64-17-5|68916-26-7,64-17-5,sds_v1,sds_v1,sds_v1,False,False,False,중간
MIX902,Cedar leaf oil,Cedar Leaf Eastern Essential Oil,ingredient_source_audit/highlighted/25013040ff202383_highlighted.pdf,local,일치,제품명동일,우리CAS(1)['8007-20-3'] vs 문서Section3CAS(1)['8007-20-3'] | NTP앵커CAS교집합=없음 | 제품명토큰교집합=cedar|leaf | 문서추출문자수=7717,8007-20-3,8007-20-3,,sds_v1,,N/A,False,N/A,높음
MIX903,Celery seed oil,OIL OF CELERY SEED (Extra Pure),ingredient_source_audit/highlighted/92a9be9222554c1f_highlighted.pdf,local,일치,제품명동일,우리CAS(1)['8015-90-5'] vs 문서Section3CAS(1)['8015-90-5'] | NTP앵커CAS교집합=없음 | 제품명토큰교집합=celery|seed | 문서추출문자수=6290,8015-90-5,8015-90-5,phase1_sds,phase1_sds,phase1_sds,False,False,False,높음
