sheet,column,role,feature_role,exclude_by_default,dtype,n_notna,fill_pct,sds_coderived,role_reason,role_basis
formulation,f_NumRotatableBonds_range_isna,feature_derived,ambiguous,True,int8,1675,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
formulation,f_NumRotatableBonds_std_isna,feature_derived,ambiguous,True,int8,1675,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
formulation,f_NumRotatableBonds_wmean_isna,feature_derived,ambiguous,True,int8,1675,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
formulation,f_NumAromaticRings_mean_isna,feature_derived,ambiguous,True,int8,1675,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
formulation,f_NumAromaticRings_max_isna,feature_derived,ambiguous,True,int8,1675,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
formulation,f_NumAromaticRings_min_isna,feature_derived,ambiguous,True,int8,1675,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
formulation,f_NumAromaticRings_range_isna,feature_derived,ambiguous,True,int8,1675,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
formulation,f_NumAromaticRings_std_isna,feature_derived,ambiguous,True,int8,1675,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
formulation,f_NumAromaticRings_wmean_isna,feature_derived,ambiguous,True,int8,1675,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
formulation,f_FractionCSP3_mean_isna,feature_derived,ambiguous,True,int8,1675,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
formulation,f_FractionCSP3_max_isna,feature_derived,ambiguous,True,int8,1675,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
formulation,f_FractionCSP3_min_isna,feature_derived,ambiguous,True,int8,1675,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
formulation,f_FractionCSP3_range_isna,feature_derived,ambiguous,True,int8,1675,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
formulation,f_FractionCSP3_std_isna,feature_derived,ambiguous,True,int8,1675,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
formulation,f_FractionCSP3_wmean_isna,feature_derived,ambiguous,True,int8,1675,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
formulation,f_MolMR_mean_isna,feature_derived,ambiguous,True,int8,1675,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
formulation,f_MolMR_max_isna,feature_derived,ambiguous,True,int8,1675,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
formulation,f_MolMR_min_isna,feature_derived,ambiguous,True,int8,1675,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
formulation,f_MolMR_range_isna,feature_derived,ambiguous,True,int8,1675,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
formulation,f_MolMR_std_isna,feature_derived,ambiguous,True,int8,1675,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
formulation,f_MolMR_wmean_isna,feature_derived,ambiguous,True,int8,1675,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
formulation,f_LabuteASA_mean_isna,feature_derived,ambiguous,True,int8,1675,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
formulation,f_LabuteASA_max_isna,feature_derived,ambiguous,True,int8,1675,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
formulation,f_LabuteASA_min_isna,feature_derived,ambiguous,True,int8,1675,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
formulation,f_LabuteASA_range_isna,feature_derived,ambiguous,True,int8,1675,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
formulation,f_LabuteASA_std_isna,feature_derived,ambiguous,True,int8,1675,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
formulation,f_LabuteASA_wmean_isna,feature_derived,ambiguous,True,int8,1675,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
formulation,f_BertzCT_mean_isna,feature_derived,ambiguous,True,int8,1675,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
formulation,f_BertzCT_max_isna,feature_derived,ambiguous,True,int8,1675,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
formulation,f_BertzCT_min_isna,feature_derived,ambiguous,True,int8,1675,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
formulation,f_BertzCT_range_isna,feature_derived,ambiguous,True,int8,1675,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
formulation,f_BertzCT_std_isna,feature_derived,ambiguous,True,int8,1675,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
formulation,f_BertzCT_wmean_isna,feature_derived,ambiguous,True,int8,1675,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
formulation,f_Kappa2_mean_isna,feature_derived,ambiguous,True,int8,1675,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
formulation,f_Kappa2_max_isna,feature_derived,ambiguous,True,int8,1675,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
formulation,f_Kappa2_min_isna,feature_derived,ambiguous,True,int8,1675,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
formulation,f_Kappa2_range_isna,feature_derived,ambiguous,True,int8,1675,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
formulation,f_Kappa2_std_isna,feature_derived,ambiguous,True,int8,1675,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
formulation,f_Kappa2_wmean_isna,feature_derived,ambiguous,True,int8,1675,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
formulation,f_HallKierAlpha_mean_isna,feature_derived,ambiguous,True,int8,1675,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
formulation,f_HallKierAlpha_max_isna,feature_derived,ambiguous,True,int8,1675,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
formulation,f_HallKierAlpha_min_isna,feature_derived,ambiguous,True,int8,1675,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
formulation,f_HallKierAlpha_range_isna,feature_derived,ambiguous,True,int8,1675,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
formulation,f_HallKierAlpha_std_isna,feature_derived,ambiguous,True,int8,1675,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
formulation,f_HallKierAlpha_wmean_isna,feature_derived,ambiguous,True,int8,1675,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
formulation,f_MaxAbsPartialCharge_mean_isna,feature_derived,ambiguous,True,int8,1675,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
formulation,f_MaxAbsPartialCharge_max_isna,feature_derived,ambiguous,True,int8,1675,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
formulation,f_MaxAbsPartialCharge_min_isna,feature_derived,ambiguous,True,int8,1675,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
formulation,f_MaxAbsPartialCharge_range_isna,feature_derived,ambiguous,True,int8,1675,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
formulation,f_MaxAbsPartialCharge_std_isna,feature_derived,ambiguous,True,int8,1675,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
formulation,f_MaxAbsPartialCharge_wmean_isna,feature_derived,ambiguous,True,int8,1675,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
formulation,f_logKp_pottsguy_mean_isna,feature_derived,ambiguous,True,int8,1675,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
formulation,f_logKp_pottsguy_max_isna,feature_derived,ambiguous,True,int8,1675,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
formulation,f_logKp_pottsguy_min_isna,feature_derived,ambiguous,True,int8,1675,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
formulation,f_logKp_pottsguy_range_isna,feature_derived,ambiguous,True,int8,1675,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
formulation,f_logKp_pottsguy_std_isna,feature_derived,ambiguous,True,int8,1675,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
formulation,f_logKp_pottsguy_wmean_isna,feature_derived,ambiguous,True,int8,1675,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
formulation,f_max_alkyl_chain_mean_isna,feature_derived,ambiguous,True,int8,1675,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
formulation,f_max_alkyl_chain_max_isna,feature_derived,ambiguous,True,int8,1675,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
formulation,f_max_alkyl_chain_min_isna,feature_derived,ambiguous,True,int8,1675,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
formulation,f_max_alkyl_chain_range_isna,feature_derived,ambiguous,True,int8,1675,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
formulation,f_max_alkyl_chain_std_isna,feature_derived,ambiguous,True,int8,1675,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
formulation,f_max_alkyl_chain_wmean_isna,feature_derived,ambiguous,True,int8,1675,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
formulation,f_n_structural_alerts_mean_isna,feature_derived,ambiguous,True,int8,1675,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
formulation,f_n_structural_alerts_max_isna,feature_derived,ambiguous,True,int8,1675,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
formulation,f_n_structural_alerts_min_isna,feature_derived,ambiguous,True,int8,1675,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
formulation,f_n_structural_alerts_range_isna,feature_derived,ambiguous,True,int8,1675,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
formulation,f_n_structural_alerts_std_isna,feature_derived,ambiguous,True,int8,1675,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
formulation,f_n_structural_alerts_wmean_isna,feature_derived,ambiguous,True,int8,1675,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
formulation,f_NumHeteroatoms_mean_isna,feature_derived,ambiguous,True,int8,1675,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
formulation,f_NumHeteroatoms_max_isna,feature_derived,ambiguous,True,int8,1675,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
formulation,f_NumHeteroatoms_min_isna,feature_derived,ambiguous,True,int8,1675,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
formulation,f_NumHeteroatoms_range_isna,feature_derived,ambiguous,True,int8,1675,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
formulation,f_NumHeteroatoms_std_isna,feature_derived,ambiguous,True,int8,1675,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
formulation,f_NumHeteroatoms_wmean_isna,feature_derived,ambiguous,True,int8,1675,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
formulation,f_RingCount_mean_isna,feature_derived,ambiguous,True,int8,1675,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
formulation,f_RingCount_max_isna,feature_derived,ambiguous,True,int8,1675,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
formulation,f_RingCount_min_isna,feature_derived,ambiguous,True,int8,1675,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
formulation,f_RingCount_range_isna,feature_derived,ambiguous,True,int8,1675,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
formulation,f_RingCount_std_isna,feature_derived,ambiguous,True,int8,1675,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
formulation,f_RingCount_wmean_isna,feature_derived,ambiguous,True,int8,1675,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
formulation,f_pct_active_presumed_isna,feature_derived,ambiguous,True,int8,1675,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
formulation,f_pct_water_isna,feature_derived,ambiguous,True,int8,1675,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
formulation,f_pct_surfactant_isna,feature_derived,ambiguous,True,int8,1675,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
formulation,f_pct_solvent_isna,feature_derived,ambiguous,True,int8,1675,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
formulation,f_pct_synergist_isna,feature_derived,ambiguous,True,int8,1675,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
formulation,f_pct_carrier_inert_isna,feature_derived,ambiguous,True,int8,1675,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
formulation,f_pct_propellant_isna,feature_derived,ambiguous,True,int8,1675,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
formulation,f_pct_ph_adjuster_isna,feature_derived,ambiguous,True,int8,1675,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
formulation,f_pct_preservative_isna,feature_derived,ambiguous,True,int8,1675,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
formulation,f_pct_thickener_isna,feature_derived,ambiguous,True,int8,1675,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
formulation,f_pct_fragrance_dye_isna,feature_derived,ambiguous,True,int8,1675,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
formulation,f_pct_unknown_isna,feature_derived,ambiguous,True,int8,1675,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
formulation,f_pct_surf_anionic_isna,feature_derived,ambiguous,True,int8,1675,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
formulation,f_pct_surf_cationic_isna,feature_derived,ambiguous,True,int8,1675,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
formulation,f_pct_surf_nonionic_isna,feature_derived,ambiguous,True,int8,1675,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
formulation,f_pct_surf_amphoteric_isna,feature_derived,ambiguous,True,int8,1675,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
formulation,f_surf_charge_imbalance_isna,feature_derived,ambiguous,True,int8,1675,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
formulation,f_pct_active_isna,feature_derived,ambiguous,True,int8,1675,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
formulation,f_solvent_x_logp_isna,feature_derived,ambiguous,True,int8,1675,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
formulation,f_surf_x_logp_isna,feature_derived,ambiguous,True,int8,1675,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
formulation,f_surf_x_logkp_isna,feature_derived,ambiguous,True,int8,1675,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
formulation,f_tanimoto_mean_isna,feature_derived,ambiguous,True,int8,1675,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
formulation,f_tanimoto_max_isna,feature_derived,ambiguous,True,int8,1675,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
formulation,f_tanimoto_min_isna,feature_derived,ambiguous,True,int8,1675,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
formulation,f_ct_eye_s1_isna,feature_derived,ambiguous,True,int8,1675,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
formulation,f_ct_eye_s2_isna,feature_derived,ambiguous,True,int8,1675,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
formulation,f_ct_eye_add_isna,feature_derived,ambiguous,True,int8,1675,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
formulation,f_ct_skin_s1_isna,feature_derived,ambiguous,True,int8,1675,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
formulation,f_ct_skin_s2_isna,feature_derived,ambiguous,True,int8,1675,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
formulation,f_ct_skin_add_isna,feature_derived,ambiguous,True,int8,1675,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
formulation,f_ct_sens_s1_isna,feature_derived,ambiguous,True,int8,1675,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
formulation,f_ct_sens_s2_isna,feature_derived,ambiguous,True,int8,1675,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
formulation,f_ct_sens_add_isna,feature_derived,ambiguous,True,int8,1675,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
formulation,pct_sum_known_raw_isna,feature_derived,bookkeeping,True,int8,1675,100.0,False,명시 부기목록(BOOKKEEPING_FEATS),명시 부기목록(BOOKKEEPING_FEATS)
formulation,ph_best_isna,feature_derived,ambiguous,True,int8,1675,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
formulation,ct_eye_ord_isna,feature_derived,ambiguous,True,int8,1675,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
formulation,ct_skin_ord_isna,feature_derived,ambiguous,True,int8,1675,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
formulation,ct_sens_ord_isna,feature_derived,ambiguous,True,int8,1675,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
formulation,f_ct_eye_ord_isna,feature_derived,ambiguous,True,int8,1675,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
formulation,f_ct_skin_ord_isna,feature_derived,ambiguous,True,int8,1675,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
formulation,f_ct_sens_ord_isna,feature_derived,ambiguous,True,int8,1675,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
formulation,form_code_best_AE,feature_derived,chemistry,False,int8,1675,100.0,False,규칙 기본값,규칙 기본값
formulation,form_code_best_CS,feature_derived,chemistry,False,int8,1675,100.0,False,규칙 기본값,규칙 기본값
formulation,form_code_best_EC,feature_derived,chemistry,False,int8,1675,100.0,False,규칙 기본값,규칙 기본값
formulation,form_code_best_FS,feature_derived,chemistry,False,int8,1675,100.0,False,규칙 기본값,규칙 기본값
formulation,form_code_best_GR,feature_derived,chemistry,False,int8,1675,100.0,False,규칙 기본값,규칙 기본값
formulation,form_code_best_RB,feature_derived,chemistry,False,int8,1675,100.0,False,규칙 기본값,규칙 기본값
formulation,form_code_best_SC,feature_derived,chemistry,False,int8,1675,100.0,False,규칙 기본값,규칙 기본값
formulation,form_code_best_SL,feature_derived,chemistry,False,int8,1675,100.0,False,규칙 기본값,규칙 기본값
formulation,form_code_best_WG,feature_derived,chemistry,False,int8,1675,100.0,False,규칙 기본값,규칙 기본값
formulation,form_code_best_WP,feature_derived,chemistry,False,int8,1675,100.0,False,규칙 기본값,규칙 기본값
formulation,form_code_best___NA__,feature_derived,chemistry,False,int8,1675,100.0,False,규칙 기본값,규칙 기본값
formulation,form_code_best___RARE__,feature_derived,chemistry,False,int8,1675,100.0,False,규칙 기본값,규칙 기본값
formulation,pc2_physical_state___NA__,feature_derived,chemistry,False,int8,1675,100.0,False,규칙 기본값,규칙 기본값
formulation,pc2_physical_state___RARE__,feature_derived,chemistry,False,int8,1675,100.0,False,규칙 기본값,규칙 기본값
formulation,pc2_physical_state_crystalline_solid,feature_derived,chemistry,False,int8,1675,100.0,False,규칙 기본값,규칙 기본값
formulation,pc2_physical_state_dispersion,feature_derived,chemistry,False,int8,1675,100.0,False,규칙 기본값,규칙 기본값
formulation,pc2_physical_state_granule,feature_derived,chemistry,False,int8,1675,100.0,False,규칙 기본값,규칙 기본값
formulation,pc2_physical_state_liquid,feature_derived,chemistry,False,int8,1675,100.0,False,규칙 기본값,규칙 기본값
formulation,pc2_physical_state_powder,feature_derived,chemistry,False,int8,1675,100.0,False,규칙 기본값,규칙 기본값
formulation,pc2_physical_state_solid,feature_derived,chemistry,False,int8,1675,100.0,False,규칙 기본값,규칙 기본값
formulation,pc2_solubility_qual___NA__,feature_derived,chemistry,False,int8,1675,100.0,False,규칙 기본값,규칙 기본값
formulation,pc2_solubility_qual_dispersible,feature_derived,chemistry,False,int8,1675,100.0,False,규칙 기본값,규칙 기본값
formulation,pc2_solubility_qual_insoluble,feature_derived,chemistry,False,int8,1675,100.0,False,규칙 기본값,규칙 기본값
formulation,pc2_solubility_qual_miscible,feature_derived,chemistry,False,int8,1675,100.0,False,규칙 기본값,규칙 기본값
formulation,pc2_solubility_qual_slightly_soluble,feature_derived,chemistry,False,int8,1675,100.0,False,규칙 기본값,규칙 기본값
formulation,pc2_solubility_qual_soluble,feature_derived,chemistry,False,int8,1675,100.0,False,규칙 기본값,규칙 기본값
formulation,formulation_type_Aerosol / Fogger,feature_derived,chemistry,False,int8,1675,100.0,False,규칙 기본값,규칙 기본값
formulation,formulation_type_Concentrate,feature_derived,chemistry,False,int8,1675,100.0,False,규칙 기본값,규칙 기본값
formulation,formulation_type_Granular / Granules,feature_derived,chemistry,False,int8,1675,100.0,False,규칙 기본값,규칙 기본값
formulation,formulation_type_Seed Treatment,feature_derived,chemistry,False,int8,1675,100.0,False,규칙 기본값,규칙 기본값
formulation,formulation_type___NA__,feature_derived,chemistry,False,int8,1675,100.0,False,규칙 기본값,규칙 기본값
formulation,formulation_type___RARE__,feature_derived,chemistry,False,int8,1675,100.0,False,규칙 기본값,규칙 기본값
formulation,formulation_type_수화제,feature_derived,chemistry,False,int8,1675,100.0,False,규칙 기본값,규칙 기본값
formulation,formulation_type_액상수화제,feature_derived,chemistry,False,int8,1675,100.0,False,규칙 기본값,규칙 기본값
formulation,formulation_type_유제,feature_derived,chemistry,False,int8,1675,100.0,False,규칙 기본값,규칙 기본값
formulation,formulation_type_입상수화제,feature_derived,chemistry,False,int8,1675,100.0,False,규칙 기본값,규칙 기본값
formulation,formulation_type_종자처리수화제,feature_derived,chemistry,False,int8,1675,100.0,False,규칙 기본값,규칙 기본값
formulation,f_ct_eye_cat_1,feature_derived,chemistry,False,int8,1675,100.0,False,규칙 기본값,규칙 기본값
formulation,f_ct_eye_cat_2A,feature_derived,chemistry,False,int8,1675,100.0,False,규칙 기본값,규칙 기본값
formulation,f_ct_eye_cat_NC,feature_derived,chemistry,False,int8,1675,100.0,False,규칙 기본값,규칙 기본값
formulation,f_ct_eye_cat___NA__,feature_derived,chemistry,False,int8,1675,100.0,False,규칙 기본값,규칙 기본값
