Formulation_ID,pipe_index,name_token,len_names,len_cas,len_smiles,form_basis,decision,cas,smiles
MIX861,0,"ANISE SEED OIL (CAS 84650-59-9). LD50. Rat. Oral. Acute. 2200 mg/kg ... Read safety instructions, SDS and emergency procedures before handling.",1,1,0,name_cas_length_matched,candidate:name_cas_length_matched,84650-59-9,
MIX862,0,COMPOSITION / INFORMATION INGREDIENTS. Product Name. CAS NO. EC NO. Concentration. Angelica Archangelica Root Oil. 84775-41-7 / 8015-64-3. 283- ...,1,2,0,name_ref_unique,dropped:nonchemical_name_token,,
MIX864,0,*. None of the ingredients is listed. SECTION 03: Composition/information on ingredients. 3.1 Substances.Description. -6. Mimosa absolute,1,1,0,name_cas_length_matched,candidate:name_cas_length_matched,8031-03-6,
MIX870,0,"CAS-No. : 68611-23-4, 88683-93-6. 4. FIRST AID MEASURES. Inhalation. : Remove from exposure site to fresh air and keep at rest. Obtain medical ...",1,2,0,name_ref_unique,dropped:nonchemical_name_token,,
MIX871,0,"Canada balsam, natural filtered. Cat No. : A16289. CAS No. 8007-47-4. Synonyms. None. Recommended Use. Laboratory chemicals. Uses advised against. Food, drug ...",1,1,0,name_cas_length_matched,candidate:name_cas_length_matched,8007-47-4,
MIX880,0,"ROSE OIL TURKISH LMR. Print Date. 28.05.2020. Page 1 (6). Version. : 6 ...: -0, -0. 4. FIRST AID MEASURES. Inhalation",1,2,0,name_ref_unique,skipped_length_mismatch:no_unique_reference_cas,,
MIX882,0,-0. EINECS. -7. REACH: A registration number is not available for this substance as the substance or its uses are exempted from registration,1,1,0,name_cas_length_matched,candidate:name_cas_length_matched,8016-84-0,
MIX885,0,1 Identification. · Product identifier. · Trade name(s): JONQUILLE ABS. FRANCE. · Article number(s): 53025. · CAS Number: 8023-75-4.,1,1,0,name_cas_length_matched,candidate:name_cas_length_matched,8023-75-4,
MIX886,0,CAS number. %. Chemical name. Common name and synonyms. 90147-36-7. VIOLET LEAF ABSOLUTE. 100. Other related CAS # 8024-08-6. Composition ...,1,2,0,name_ref_unique,dropped:nonchemical_name_token,,
MIX894,0,COMPOSITION/INFORMATION ON INGREDIENTS. Substances. CAS number ... LEMONGRASS OIL (CAS 8007-02-1). LD50. Rabbit. Dermal. Acute. > 5000 mg/kg.,1,1,0,name_cas_length_matched,candidate:name_cas_length_matched,8007-02-1,
MIX897,0,Information on toxicological effects. Acute toxicity. Not known. Test Results. Product. Species. BASIL OIL (CAS 8015-73-4). LD50. Rat. Dermal.,1,1,0,name_cas_length_matched,candidate:name_cas_length_matched,8015-73-4,
MIX898,0,COMPOSITION/INFORMATION ON INGREDIENTS. Substances. CAS number. %. Chemical name. Common name and synonyms. 8000-42-8. CARAWAY OIL. 100. 4.,1,1,0,name_cas_length_matched,candidate:name_cas_length_matched,8000-42-8,
MIX899,0,Composition / information on ingredients. Contains: Name. CAS. %. GHS Classification. Ethyl alcohol. 64-17-5. 50.00%. Flam. Liq. 2-Eye Irrit. 2A;H225-H319.,1,1,0,name_cas_length_matched,candidate:name_cas_length_matched,64-17-5,
MIX90,0,Isopropanol -No,4,4,4,length_matched_all,candidate:length_matched_all,67-63-0,CC(C)O
MIX90,1,Ethanol -No,4,4,4,length_matched_all,candidate:length_matched_all,64-17-5,CCO
MIX90,2,Butoxyethanol -No.: 1-5,4,4,4,length_matched_all,candidate:length_matched_all,111-76-2,CCCCOCCO
MIX90,3,Didecyldimethylammonium chloride -No,4,4,4,length_matched_all,candidate:length_matched_all,7173-51-5,CCCCCCCCCC[N+](C)(C)CCCCCCCCCC.[Cl-]
MIX904,0,ESTRAGON OIL (CAS 8016-88-4). LD50. Rabbit. Dermal. Acute. > 5 ml/kg. LD50. Rat. Oral. 1900 mg/kg. Due to partial or complete lack of data the ...,1,1,0,name_cas_length_matched,candidate:name_cas_length_matched,8016-88-4,
MIX908,0,COMPOSITION / INFORMATION INGREDIENTS. Product Name. CAS NO. EC NO. Concentration. Cinnamomum Cassia Leaf Oil. 8007-80-5. 284-635-0. 100 %. 4.,1,1,0,name_cas_length_matched,dropped:nonchemical_name_token,,
MIX911,0,COMPOSITION/INFORMATION ON INGREDIENTS. Substances. CAS number ... LEMONGRASS OIL (CAS 8007-02-1). LD50. Rabbit. Dermal. Acute. > 5000 mg/kg.,1,1,0,name_cas_length_matched,candidate:name_cas_length_matched,8007-02-1,
MIX912,0,COMPOSITION/INFORMATION ON INGREDIENTS. Substances. CAS number. %. Chemical name. Common name and synonyms. 8023-88-9. COSTUS OIL. 100. 4. FIRST ...,1,1,0,name_cas_length_matched,candidate:name_cas_length_matched,8023-88-9,
MIX915,0,"ANISE SEED OIL (CAS 84650-59-9). LD50. Rat. Oral. Acute. 2200 mg/kg ... Read safety instructions, SDS and emergency procedures before handling.",1,1,0,name_cas_length_matched,candidate:name_cas_length_matched,84650-59-9,
MIX916,0,DL-Camphor. Cat No. : AC164640000; AC164640010; AC164640050; AC164640051;. AC164642500. CAS No. 76-22-2. Synonyms. No information available.,1,1,0,name_cas_length_matched,candidate:name_cas_length_matched,76-22-2,
MIX917,0,Information on toxicological effects. Acute toxicity. Not known. Test Results. Product. Species. COGNAC OIL (CAS 8016-21-5). LD50. Rabbit.,1,1,0,name_cas_length_matched,candidate:name_cas_length_matched,8016-21-5,
MIX921,0,"1.1 Product identifier : CASCARILLA BARK OIL. Chemical name: Croton eluteria, oil. CAS: 8007-06-5. EC Number: 284-284-3. 1.2. Relevant ...",1,1,0,name_cas_length_matched,candidate:name_cas_length_matched,8007-06-5,
MIX923,0,P331. Do NOT induce vomiting. 3. COMPOSITION / INFORMATION INGREDIENTS. Product Name. CAS NO. EC NO. Concentration. Schinus Molle Oil. 68917-52-2. -. 100 %. 4.,1,1,0,name_cas_length_matched,dropped:nonchemical_name_token,,
MIX924,0,DILLWEED OIL (CAS 8006-75-5). LD50. Rat. Oral. Acute. 4040 mg/kg. Causes skin irritation. Skin corrosion/irritation. Causes serious eye ...,1,1,0,name_cas_length_matched,candidate:name_cas_length_matched,8006-75-5,
MIX926,0,number. EINECS number. %. Canarium Luzonicum (Elemi) Gum Oil. -0 ; -3. -0. 100. Page 3. Avena. Lab. MATERIAL SAFETY DATA SHEET. Page 3,1,2,0,name_ref_unique,skipped_length_mismatch:no_unique_reference_cas,,
MIX929,0,COMPOSITION / INFORMATION INGREDIENTS. Product Name. CAS NO. EC NO. Concentration. Acorus Calamus Root Oil. 84775-39-3/8015-79-0. 283-869-0. 100 ...,1,2,0,name_ref_unique,dropped:nonchemical_name_token,,
MIX931,0,NEROLI OIL (CAS 8016-38-4). LD50. Rat. Oral. Acute. 4550 mg/kg. Causes skin irritation. Skin corrosion/irritation. Causes serious eye irritation ...,1,1,0,name_cas_length_matched,candidate:name_cas_length_matched,8016-38-4,
MIX937,0,COMPOSITION/INFORMATION ON INGREDIENTS. Substances. CAS number. %. Chemical name. Common name and synonyms. 8016-03-3. DAVANA OIL. 100. 4. FIRST ...,1,1,0,name_cas_length_matched,candidate:name_cas_length_matched,8016-03-3,
MIX939,0,COMPOSITION / INFORMATION INGREDIENTS. Product Name. CAS NO. EC NO. Concentration. Helichrysum Italicum Flower Oil. 90045-56-0. 289-918-2. 100 %.,1,1,0,name_cas_length_matched,dropped:nonchemical_name_token,,
MIX941,0,COMPOSITION/INFORMATION ON INGREDIENTS. Substances. CAS number ... ALMOND OIL BITTER (CAS 8013-76-1). LD50. Rabbit. Dermal. Acute. 1220 mg ...,1,1,0,name_cas_length_matched,candidate:name_cas_length_matched,8013-76-1,
MIX946,0,3 Composition/information on ingredients. · Chemical characterization: Substances. · CAS No. Description. CAS: 8013-76-1 Bitter almond oil. · ...,1,1,0,name_cas_length_matched,candidate:name_cas_length_matched,8013-76-1,
MIX949,0,COMPOSITION / INFORMATION INGREDIENTS. Product Name. CAS NO. EC NO. Concentration. Curcuma longa Root Oil. 458-37-7. 100%. 4. FIRST AID MEASURES.,1,1,0,name_cas_length_matched,dropped:nonchemical_name_token,,
MIX952,0,COMPOSITION/INFORMATION ON INGREDIENTS. Substances. CAS number ... TANGERINE OIL (CAS 8016-85-1). LD50. Rabbit. Dermal. Acute. > 5000 mg/kg.,1,1,0,name_cas_length_matched,candidate:name_cas_length_matched,8016-85-1,
MIX954,0,COMPOSITION / INFORMATION INGREDIENTS. Product Name. CAS NO. EC NO. Concentration. Anethum Graveolens Seed Oil. 90028-03-8 / 8006-75-5. 289-790- ...,1,2,0,name_ref_unique,dropped:nonchemical_name_token,,
MIX957,0,COMPOSITION/INFORMATION ON INGREDIENTS. Substances. CAS number ... CLOVE OIL (CAS 8000-34-8). LD50. Rabbit. Dermal. Acute. 2500 mg/kg. LD50.,1,1,0,name_cas_length_matched,candidate:name_cas_length_matched,8000-34-8,
MIX965,0,Synonyms. INCI: Copaifera Officinalis (Balsam Copaiba) Resin Oil. Chemical Family. Essential oil. Chemical name. CAS No. Weight-%. Copaiba oil. 8013-97-6. 100.,1,1,0,name_cas_length_matched,candidate:name_cas_length_matched,8013-97-6,
MIX967,0,COMPOSITION/INFORMATION ON INGREDIENTS. Substances. CAS number. %. Chemical name. Common name and synonyms. 8016-23-7. GUAIACWOOD OIL. 100. 4.,1,1,0,name_cas_length_matched,candidate:name_cas_length_matched,8016-23-7,
MIX970,0,COMPOSITION / INFORMATION INGREDIENTS. Product Name. CAS NO. EC NO. Concentration. Vetiveria Zizanoides Root Oil. 84238-29-9. 282-490-8. 100 %.,1,1,0,name_cas_length_matched,dropped:nonchemical_name_token,,
MIX975,0,COMPOSITION/INFORMATION ON INGREDIENTS. Substances. CAS number ... MARJORAM OIL (CAS 8015-01-8). LD50. Rabbit. Dermal. Acute. > 5000 mg/kg.,1,1,0,name_cas_length_matched,candidate:name_cas_length_matched,8015-01-8,
MIX978,0,COMPOSITION / INFORMATION INGREDIENTS. Product Name. CAS NO. EC NO. Concentration. Clary Sage Oil. 84775-83-7/8016-63-5. 283-911-8. 100 %. 4.,1,2,0,name_ref_unique,dropped:nonchemical_name_token,,
MIX979,0,JUNIPER BERRY OIL (CAS 8002-68-4). LD50. Rat. Oral. Acute. 6280 mg/kg. Causes skin irritation. Skin corrosion/irritation. Causes serious eye ...,1,1,0,name_cas_length_matched,candidate:name_cas_length_matched,8002-68-4,
MIX980,0,COMPOSITION/INFORMATION ON INGREDIENTS. Substances.number. %. Chemical name. Common name and synonyms. -9. CUMIN OIL. 100. Page 3,1,1,0,name_cas_length_matched,candidate:name_cas_length_matched,8014-13-9,
MIX983,0,COMPOSITION/INFORMATION ON INGREDIENTS. Substances. CAS number ... CEDARWOOD OIL (CAS 8000-27-9). LD50. Rabbit. Dermal. Presumed Non-Toxic.,1,1,0,name_cas_length_matched,candidate:name_cas_length_matched,8000-27-9,
MIX989,0,COMPOSITION / INFORMATION INGREDIENTS. Product Name. CAS NO. EC NO. Concentration. Thymus Vulgaris Oil. 84929-51-1. 284-535-7. 100 %. 4. FIRST ...,1,1,0,name_cas_length_matched,dropped:nonchemical_name_token,,
MIX994,0,COMPOSITION / INFORMATION INGREDIENTS. Product Name. CAS NO. EC NO. Concentration. Clary Sage Oil. 84775-83-7/8016-63-5. 283-911-8. 100 %. 4.,1,2,0,name_ref_unique,dropped:nonchemical_name_token,,
MIX997,0,Supplemental information. None. 3. COMPOSITION/INFORMATION ON INGREDIENTS ... CEDARWOOD OIL (CAS 68990-83-0). LD50. Rabbit. Dermal. Acute. > 5000 ...,1,1,0,name_cas_length_matched,candidate:name_cas_length_matched,68990-83-0,
MIX998,0,COMPOSITION / INFORMATION INGREDIENTS. Product Name. CAS NO. EC NO. Concentration. Copaiba oficinallis Resin. 9000-12-8. 232-526-3. 100 %. 4.,1,1,0,name_cas_length_matched,dropped:nonchemical_name_token,,
