sheet,column,key,원본값,배포본값,차이유형,손상측,정본권고,근거
독성코드,검증근거,MIX613,"[구조화DB신규조회 재시도·미해결: PubChem 성분 참고값(제품 SDS 아님)] 2성분(IPBC+Propiconazole) 목재보존제 중 IPBC(3-Iodo-2-propynylbutylcarbamate)만 조회. Propiconazole 미조회. | 원문: Signal: Danger; GHS Hazard Statements: H302: Harmful if swallowed [Warning Acute toxicity, oral]; H317: May cause an allergic skin reaction [Warning Sensitization, Skin]; H318: Causes serious eye damage [Danger Serious e",추출정보 공란 + 출처 접근 실패(링크불가·403/404·로그인·못찾음),변경,없음,확인 불가,파이프라인소비=아니오(build_input_v5.py 미참조 → X/y/group_key 무영향)
독성코드,검증근거,MIX617,"[2차재시도(우회) 재시도·미해결: PubChem 성분 참고값(모화합물)] 로컬PDF는 5-Hydroxy-Tepraloxydim 대사체가 아닌 모화합물 Tepraloxydim 표준용액(CRM, 아세토니트릴 99.9%+tepraloxydim 0.1%)의 SDS로, 분류값(H225,H312,H332,H319 등) 대부분이 용매(acetonitrile) 유해성에서 유래함이 이전 조사에서 확인됨. PubChem 순물질(Tepraloxydim 모화합물, Warning/H351,H361fd)만 확보, 대사체 5-Hydroxy-Tepraloxydim 자체의 GHS 자료는 PubChem에도 없음(검색 결과 없음) - 완제품/대사체 확정 불가. | 원문: Tepraloxydim(CID135585373): Signal Warning; H351: Suspected of causing cancer; H361fd: Suspected of damaging fertility; Suspected of damag","[로컬PDF검증 2차조사·미해결] PDF은 5-Hydroxy-Tepraloxydim 대사체가 아니라 모화합물 Tepraloxydim 표준액(CRM, 아세토니트릴 용매 99.9%+tepraloxydim 0.1%)의 SDS로, 분류값 대부분이 용매(acetonitrile)의 위해성에서 유래함. 메모에서 이미 확인된 성분 불일치. 재검토필요. | 원문: Product Name: Tepraloxydim in Solution ... Dangerous components: 75-05-8 acetonitrile 99.9% / 149979-41-9 tepraloxydim (ISO) 0.1% ... Signal word Danger ... H225 Highly flammable liquid and vapor. H312+H332 Harmful in co",변경,없음,확인 불가,파이프라인소비=아니오(build_input_v5.py 미참조 → X/y/group_key 무영향)
독성코드,검증근거,MIX618,"[2차재시도(우회) 재시도·미해결: PubChem 성분 참고값(단, 정확한 congener 자료 없음)] 로컬PDF는 상업용 Abamectin(Avermectin B1a~80%/B1b~20% 혼합물, CAS71751-41-2)로 단일 congener Avermectin A1a와 CAS가 다름이 이전 조사에서 확인됨. PubChem에서 Avermectin A1a(CID9832706)를 직접 찾았으나 GHS Classification 데이터가 없어(NO_RECORD) 참고값도 확보 불가. 가장 근접한 상업 혼합물 Avermectin B1a(Danger/H300,H330,H361d,H372,H400,H410)만 참고 가능하나 이는 다른 congener의 혼합물 데이터이므로 확정 불가. | 원문: PubChem search 'Avermectin A1a' -> CID9832706 확보, 그러나 GHS Classification heading에 NO_RECORD(GHS 분류 데이터 없음). A","[로컬PDF검증 2차조사·미해결] PDF은 상업용 Abamectin(Avermectin B1a/B1b 혼합물, CAS 71751-41-2)이며 단일 congener인 Avermectin A1a와 CAS가 다름. 메모에서 이미 확인된 성분 불일치. 재검토필요. | 원문: Trade name: Abamectin ... Synonym Avermectin B1 / Avermectin B1a (~80%) and Avermectin B1b (~20%) Mixture ... CAS Number: 71751-41-2 ... H300+H330 Fatal if swallowed or if inhaled.",변경,없음,확인 불가,파이프라인소비=아니오(build_input_v5.py 미참조 → X/y/group_key 무영향)
독성코드,검증근거,MIX619,"[2차재시도(우회) 재시도·미해결: PubChem 성분명 검색(Avermectin A1b, CID 9940924)] PubChem에서 Avermectin A1b(CID 9940924, 단일 congener) 참고값 확보: Danger/H300(경구 독성)만 확인, 눈/피부/감작 분류 없음(ECHA 집계 28건). 완제품 또는 등가 SDS는 아님. 기존 로컬PDF(Avermectin B1 혼합물, CAS 상이)의 성분 불일치 판정은 유지. | 원문: Signal | Danger; GHS Hazard Statements | H300 (100%): Fatal if swallowed [Danger Acute toxicity, oral]","[로컬PDF검증 2차조사·미해결] PDF은 상업용 Abamectin(Avermectin B1, CAS 71751-41-2)이며 단일 congener인 Avermectin A1b와 CAS가 다름. 메모에서 이미 확인된 성분 불일치. 재검토필요. | 원문: Product Name Abamectin ... Component Abamectin [Avermectin B1] CAS No 71751-41-2 Weight % <=100 ... Fatal if swallowed or if inhaled / Suspected of damaging the unborn child / Causes damage to organs through prolonged or",변경,없음,확인 불가,파이프라인소비=아니오(build_input_v5.py 미참조 → X/y/group_key 무영향)
독성코드,검증근거,MIX620,"[구조화DB신규조회 재시도·미해결: PubChem CID 확인됨(구조 매칭)이나 GHS Classification 데이터 없음] product_name(Abamectin A2a)과 ingredient_names(Avermectin A2a)가 실질적으로 동일 물질로 보여 예외(제품=순물질) 적용을 검토했으나, PubChem에 해당 CID의 GHS Classification 데이터 자체가 없어(Fault: No data found) 신호어/H코드를 확인할 수 없음. 따라서 검증완료로 올리지 못하고 재검토필요로 유지. | 원문: {""Fault"": {""Code"": ""PUGVIEW.NotFound"", ""Message"": ""No data found""}} (PubChem CID 11953987, pug_view heading=GHS Classification 조회 결과, 직접 확인)",추출정보 공란 + 성분 불일치(다른 제품 SDS 의심),변경,없음,확인 불가,파이프라인소비=아니오(build_input_v5.py 미참조 → X/y/group_key 무영향)
독성코드,검증근거,MIX626,"[2차재시도(우회) 재시도·미해결: PubChem 성분 참고값(Bifenthrin, CID 6442842)] PubChem Bifenthrin 순물질(고농도) ECHA 집계값(212건). 대상 제품은 0.086% 저농도 비료혼합제로 이 값을 완제품 분류로 사용 불가. 완제품 SDS 미확보 - 기존 판단(제형·농도 불일치) 유지. | 원문: Signal | Danger; GHS Hazard Statements | H300 (93.4%): Fatal if swallowed ... H317 (95.8%): May cause an allergic skin reaction ... H400 (97.6%) ... H410 (98.1%)","[로컬PDF검증 2차조사·미해결] PDF은 'GCS Bifenthrin 2EC'(Generic Crop Science, Bifenthrin 24.65-26.17% 고농도 EC 유탁제, 방향족 솔벤트 나프타 64%+ 함유)로, 제품명 'Bifenthrin 0.086% Plus Fertilizer'(초저농도 비료 혼합제)와 농도·제형이 전혀 다른 별개 제품. 메모에서도 다른 제품(Batallion LFC)으로 추정했던 것과 마찬가지로 이번에도 불일치. cat_sens_ghs=1B는 우연히 일치하나 나머지 값은 원료 자체의 고농도 분류이므로 완제품 값으로 사용 불가. 재검토필요. | 원문: Product Name GCS Bifenthrin 2EC ... Solvent Naphtha (Petroleum), Heavy Aromatic 64742-94-5 64.59-68.59 / Bifenthrin 82657-04-3 24.65-26.17 / Naphthalene 91-20-3 <0.5 ...",변경,없음,확인 불가,파이프라인소비=아니오(build_input_v5.py 미참조 → X/y/group_key 무영향)
독성코드,검증근거,MIX629,"[2차재시도(우회): curl+pdftotext 재시도(FMC 공식 SDS 신규 확보)] row1418의 신규소스링크(FMC sdsviewer)를 curl -A Mozilla/5.0으로 직접 다운로드하여 확인. 제품명(F6141 EW Insecticide, 대소문자만 다름) 및 성분(Bifenthrin) 일치. FMC SDS#6700-A로 검증완료. | 원문: Product Name F6141 EW Insecticide ... SDS # : 6700-A ... Active Ingredient(s) Bifenthrin, Zeta-cypermethrin ... Serious eye damage/eye irritation Category 2A / Skin sensitization Category 1B ... Warning / H302 - Harmful ","[로컬PDF검증 2차조사·미해결] PDF은 LG Life Sciences의 PermaStar AG(유효성분 Permethrin 28%) SDS. 대상 제품(F6141 EW INSECTICIDE, Bifenthrin)과 제품명·유효성분 모두 불일치 - 다른 제품의 SDS. | 원문: Product name: PermaStar AG / Chemical Class: Synthetic Pyrethroid Insecticide / EPA Reg. #: 71532-15-91026 / Signal Word: Warning",변경,없음,확인 불가,파이프라인소비=아니오(build_input_v5.py 미참조 → X/y/group_key 무영향)
독성코드,검증근거,MIX630,"[2차재시도(우회): curl+pdftotext 재시도(FMC 공식 SDS, 동일 제품코드로 판단)] 제품명(F6141 EW)이 1298행과 완전히 동일한 제품코드. ingredient_names에는 Cypermethrin만 기재되어 있으나 Zeta-cypermethrin(CAS 52315-07-8)과 CAS가 동일하여 표기차이로 판단, Bifenthrin 성분이 시트에서 누락된 것으로 추정. FMC SDS#6700-A로 검증. | 원문: Product Name F6141 EW Insecticide ... SDS # : 6700-A ... Active Ingredient(s) Bifenthrin, Zeta-cypermethrin","[로컬PDF검증 2차조사·미해결] PDF은 UBPBio의 연구용 시약 Everolimus MSDS로, 카탈로그번호 'F6141'이 제품명과 우연히 일치할 뿐 살충제(Cypermethrin) F6141 EW와 전혀 무관한 제품. | 원문: Product name: Everolimus / Product catalog number: F6140, F6141 / Research use only. Not for clinical or human use.",변경,없음,확인 불가,파이프라인소비=아니오(build_input_v5.py 미참조 → X/y/group_key 무영향)
독성코드,검증근거,MIX631,"[2차재시도(우회) 재시도·미해결: PubChem 성분 참고값(Dibutyl phthalate, Rimsulfuron)] 두 성분의 PubChem 참고값을 확보했으나 신호어가 서로 다르고(Danger vs Warning) 배합비 기준 완제품 분류를 결합 산출할 근거가 없음. 완제품(DPX-E9636-38) SDS 미확보 - 기존 로컬PDF(Xylene 마운팅제, Rimsulfuron 미함유)의 불일치 판정 유지. | 원문: Dibutyl phthalate: Signal Danger, H360 (97.1%): May damage fertility or the unborn child ... H400 (>99.9%) | Rimsulfuron: Signal Warning, H317 (14.2%), H319 (44.2%), H400 (52.2%), H410 (53.1%)",[로컬PDF검증 2차조사·미해결] PDF은 Central Drug House의 현미경/조직염색용 마운팅제(Xylene+Dibutyl phthalate) SDS로 제초제 성분 Rimsulfuron이 없음. 기존 시트의 H코드가 이 PDF와 정확히 일치하는 것은 과거에 동일한 오매칭 문서를 근거로 입력되었음을 시사함. | 원문: Product name : DPX Mountant for Microscopy & Histology / Xylene >=90-<=100% / Dibutyl phthalate >=10-<20%,변경,없음,확인 불가,파이프라인소비=아니오(build_input_v5.py 미참조 → X/y/group_key 무영향)
독성코드,검증근거,MIX632,"[2차재시도(우회) 재시도·미해결: PubChem 성분 참고값(Flufenpyr-ethyl, Atrazine)] Flufenpyr-ethyl은 PubChem에 GHS 분류 섹션 자체가 없음. Atrazine만 참고값 확보(Warning/H317,H373,H400,H410). 프리믹스 완제품(Flufenpyr-ethyl-S-3153 WDG/Atrazine Premix) SDS는 미확보 - 기존 판단(무관 문서) 유지. | 원문: Flufenpyr-ethyl(CID 3083546): NO GHS SECTION | Atrazine(CID 2256): Signal Warning, H317, H373, H400, H410","[웹조사 2차조사·미해결] (시도 출처: https://www.firstelectric.coop/pdfs/Method%20SDS.pdf) 메모대로 완전히 무관한 제품(Method 240SL Herbicide, 활성성분 Aminocyclopyrachlor)의 SDS임을 재확인. Flufenpyr-ethyl+Atrazine 프리믹스(NUP-12004 계열 추정) 관련 정보는 전혀 없음. | 원문: METHOD® 240SL HERBICIDE ... EPA Registration No. 432-1565 ... Aminocyclopyrachlor 858956-08-8 21.2",변경,없음,확인 불가,파이프라인소비=아니오(build_input_v5.py 미참조 → X/y/group_key 무영향)
독성코드,검증근거,MIX636,"[구조화DB신규조회 재시도·미해결: PubChem 성분 참고값(제품 SDS 아님)] 메모에 EPA 등록 432-1206(Glufosinate-ammonium 0.6%, 2002년 등록취소·단종)로 성분 확인은 되었으나 소비자용 RTU 제형이라 순물질이 아님. Glufosinate-ammonium 성분 참고값만 기록. | 원문: Signal: Danger; GHS Hazard Statements: H302: Harmful if swallowed [Warning Acute toxicity, oral]; H312: Harmful in contact with skin [Warning Acute toxicity, dermal]; H332: Harmful if inhaled [Warning Acute toxicity, inh",추출정보 공란 + 미분류 메모: EPA 등록 432-1206(등록사 Aventis/Bayer Enviro,변경,없음,확인 불가,파이프라인소비=아니오(build_input_v5.py 미참조 → X/y/group_key 무영향)
독성코드,검증근거,MIX637,"[구조화DB신규조회 재시도·미해결: PubChem 성분 참고값(제품 SDS 아님)] PubChem 결과(건강유해 H코드 없음, 수생독성만)는 기존 추출정보(OSHA HCS 기준 'Not classified as hazardous')와 대체로 부합함. 다만 제품명(Fontelis)이 성분명(Penthiopyrad)과 다른 상표명이므로 예외 미적용, 성분 참고값으로 기록. | 원문: Signal: Warning; GHS Hazard Statements: H400: Very toxic to aquatic life [Warning Hazardous to the aquatic environment, acute hazard]; H410: Very toxic to aquatic life with long lasting effects [Warning Hazardous to the ",추출값은 있으나 출처 전무 ; 신호어도 H코드도 파싱되지 않음,변경,없음,확인 불가,파이프라인소비=아니오(build_input_v5.py 미참조 → X/y/group_key 무영향)
독성코드,검증근거,MIX641,"[2차재시도(우회) 재시도·미해결: 재시도 불필요(GHS 이전 형식 문서로 재확인, 기존 판단 유지)] PDF는 2010년 GHS 이전 형식(Methomyl 90 SP)으로 GHS 신호어/H코드 섹션 자체가 없음. 제형(SP vs LV)도 다름. 지침 4번(구형 문서로 GHS 정보 부재)에 해당하여 추가 재시도하지 않음. | 원문: ""DuPont"" ""LANNATE"" SP INSECTICIDE / METHOMYL 90 / DANGER! POISON! FATAL IF SWALLOWED.","[로컬PDF검증 2차조사·미해결] PDF은 Methomyl 90% SP(고형)의 2010년 GHS 이전 MSDS로 GHS 신호어/H코드 섹션 자체가 없음(EPA 서술형 문구만 존재). 유효성분은 동일하나 제형(SP vs LV)이 다르고 GHS 구분 근거를 확인할 수 없음. | 원문: ""DuPont"" ""LANNATE"" SP INSECTICIDE / METHOMYL 90 / DANGER! POISON! FATAL IF SWALLOWED.",변경,없음,확인 불가,파이프라인소비=아니오(build_input_v5.py 미참조 → X/y/group_key 무영향)
독성코드,검증근거,MIX651,"[구조화DB신규조회 재시도·미해결: PubChem 성분 참고값(제품 SDS 아님)] 메모에 성분불일치 지적(실제 Pen 240FS는 Penflufen 단일성분이며 Myclobutanil/Glycerin 없음). ingredient_names 첫 항목 Myclobutanil만 참고 조회, 실제 제품과 무관할 가능성 높음. | 원문: Signal: Warning; GHS Hazard Statements: H302: Harmful if swallowed [Warning Acute toxicity, oral]; H319: Causes serious eye irritation [Warning Serious eye damage/eye irritation]; H361d ***: Suspected of damaging the unb",추출정보 공란 + 성분 불일치(다른 제품 SDS 의심),변경,없음,확인 불가,파이프라인소비=아니오(build_input_v5.py 미참조 → X/y/group_key 무영향)
독성코드,검증근거,MIX652,"[구조화DB신규조회 재시도·미해결: PubChem 성분 참고값(제품 SDS 아님)] 2성분(Rimsulfuron+Isoxaflutole) 중 Rimsulfuron만 조회. Isoxaflutole 미조회. | 원문: Signal: Warning; GHS Hazard Statements: H317 (14.2%): May cause an allergic skin reaction [Warning Sensitization, Skin]; H319 (44.2%): Causes serious eye irritation [Warning Serious eye damage/eye irritation]; H400 (52.2",추출정보 공란 + 출처 접근 실패(링크불가·403/404·로그인·못찾음),변경,없음,확인 불가,파이프라인소비=아니오(build_input_v5.py 미참조 → X/y/group_key 무영향)
독성코드,검증근거,MIX654,"[구조화DB신규조회 재시도·미해결: PubChem 성분 참고값(제품 SDS 아님)] 제품명(Pursuit, BASF 브랜드)과 ingredient_names 불일치 기존 메모 유지. 대표성분 Imazethapyr의 PubChem 순물질 GHS는 H312/H400/H410(Warning)이며 제품 자체 SDS 아님. Dimethenamid는 다른 제품 성분으로 의심되어 참고값에서 제외 | 원문: Imazethapyr(CID 54740) PubChem GHS: 'Warning / H312 (20.7%): Harmful in contact with skin; H400 (97.8%): Very toxic to aquatic life; H410 (97.8%): Very toxic to aquatic life with long lasting effects'",추출정보 공란 + 성분 불일치(다른 제품 SDS 의심),변경,없음,확인 불가,파이프라인소비=아니오(build_input_v5.py 미참조 → X/y/group_key 무영향)
독성코드,검증근거,MIX656,"[2차재시도(우회) 재시도·미해결: PubChem 성분 참고값(Fipronil, CID 3352)] PubChem Fipronil(성분 순물질) ECHA 집계값(183건). 3성분 배합제(Fipronil+S-Methoprene+Etofenprox) 완제품 SDS는 미확보 - 기존 로컬PDF(Propoxur 함유 목걸이)의 불일치 판정 유지. | 원문: Signal | Danger; GHS Hazard Statements | H301 (100%): Toxic if swallowed ... H311 (100%) ... H330 (92.3%) ... H372 (100%) ... H400 (99.5%) ... H410 (100%)",[로컬PDF검증 2차조사·미해결] PDF은 Rolf C. Hagen의 벼룩목걸이 제품(유효성분 Propoxur)으로 대상 제품(Fipronil/S-Methoprene/Etofenprox 스팟온)과 제품·성분 모두 불일치. 메모의 기존 판단과 일치. | 원문: Product name Sergeant's Flea and Ticks Collar for Cat and Kittens / Propoxur 2.5-10 / WHMIS Classification D-2A,변경,없음,확인 불가,파이프라인소비=아니오(build_input_v5.py 미참조 → X/y/group_key 무영향)
독성코드,검증근거,MIX659,"[2차재시도(우회) 재시도·미해결: PubChem 성분 참고값(Diquat dibromide, Glyphosate)] 두 성분 모두 참고값은 확보했으나 배합제 완제품(Touchdown Diquat Home to Garden Concentrate) SDS는 여전히 미확보. 기존 로컬PDF(Touchdown CT, Diquat 미함유)의 불일치 판정 유지. | 원문: Diquat dibromide(CID 6794): Signal Danger, H302,H315,H317,H319,H330,H335,H372,H400,H410(100%) | Glyphosate(CID 3496): Signal Danger, H318(99.7%),H411(99.7%)","[로컬PDF검증 2차조사·미해결] PDF은 Syngenta의 TOUCHDOWN CT(Glyphosate Acid 36.5%만 함유, Diquat dibromide 없음)로 성분 불일치. GHS Section2 자체도 'Not Applicable'. | 원문: TOUCHDOWN® CT / Glyphosate Acid 1071-83-6 36.5% / Classifications: Not Applicable / Signal Word (OSHA): Not Applicable",변경,없음,확인 불가,파이프라인소비=아니오(build_input_v5.py 미참조 → X/y/group_key 무영향)
독성코드,검증근거,MIX662,"[2차재시도(우회) 재시도·미해결: PubChem 성분 참고값(Acetochlor, Atrazine)] 두 성분 모두 Warning 계열이나 정확한 배합비(3.1+2.5) 기준 완제품 SDS는 미확보. 기존 로컬PDF(Acetochlor 단일계열, Atrazine 미함유)의 불일치 판정 유지. | 원문: Acetochlor(CID 1988): Signal Warning, H315,H317,H332,H335,H351(79.2%),H361/H361f,H373(78.5%),H400(99.6%),H410(100%) | Atrazine(CID 2256): Signal Warning, H317,H373,H400,H410","[로컬PDF검증 2차조사·미해결] PDF은 Acetochlor 단일계열 EC(75.9%, Dichlormid 안전제)로 Atrazine이 전혀 없음. 대상 제품은 Acetochlor+Atrazine(3.1+2.5) 배합제로 성분 구성이 다름. | 원문: Product Name Sharda Acetochlor 75.9% EC / Acetochlor 34256-82-1 75.9 / Dichlormid 37764-25-3 10-30 / Warning",변경,없음,확인 불가,파이프라인소비=아니오(build_input_v5.py 미참조 → X/y/group_key 무영향)
독성코드,검증근거,MIX666,"[2차재시도(우회) 재시도·미해결: 재시도 불필요(동일 계열 구형 MSDS로 재확인, 기존 판단 유지)] 이전 조사에서 확인된 동일 계열(Bifenthrin 함유 잔디용 저농도 과립) 구형 MSDS는 농도(0.10% vs 0.073%)가 다르고 GHS 신호어/H코드 정보 자체가 없음(지침 4번 해당). 대상 제품(0.073%)의 정확한 SDS는 여전히 미확보. | 원문: MATERIAL NAME: Surrender® brand Bifen Lawn & Perimeter Insecticide Granules / Bifenthrin 0.10 82657-04-3",[웹조사 2차조사·미해결] (시도 출처: https://assets.greenbook.net/M103774.pdf) 동일 계열(bifenthrin 함유 잔디용 저농도 살충 과립) 제품이나 농도(0.10% vs 대상 제품 0.073%)와 제품명이 다름. 구형 MSDS로 GHS Signal Word/H코드/구분 정보가 전혀 없어 GHS 분류 정보 부재로 재검토필요. | 원문: MATERIAL NAME: Surrender® brand Bifen Lawn & Perimeter Insecticide Granules / Bifenthrin 0.10 82657-04-3,변경,없음,확인 불가,파이프라인소비=아니오(build_input_v5.py 미참조 → X/y/group_key 무영향)
독성코드,검증근거,MIX667,[구조화DB신규조회 재시도·미해결: PubChem 성분 참고값(제품 SDS 아님)] 제품은 Bifenthrin 0.073%+비료 혼합 저농도 제형이라 순물질 데이터 그대로 적용 불가. EPA 등록 라벨상 신호어 Caution만 확인되었다는 기존 메모와 병기 | 원문: Bifenthrin(CID 6442842) PubChem GHS: 'Danger / H300: Fatal if swallowed; H317: May cause an allergic skin reaction; H331: Toxic if inhaled; H351: Suspected of causing cancer; H372: Causes damage to organs through prolong,추출정보 공란 + 미분류 메모: 정식 SDS 못찾음(검색엔진 접근 제한); EPA 등록정보(pomerix,변경,없음,확인 불가,파이프라인소비=아니오(build_input_v5.py 미참조 → X/y/group_key 무영향)
독성코드,검증근거,MIX669,[구조화DB신규조회 재시도·미해결: PubChem 성분 참고값(제품 SDS 아님)] row 1340과 동일 성분(Bifenthrin 0.069%+비료). 제품 자체 SDS 아니며 순물질 참고값만 확보 | 원문: Bifenthrin(CID 6442842) PubChem GHS: 'Danger / H300: Fatal if swallowed; H317: May cause an allergic skin reaction; H331: Toxic if inhaled; H351: Suspected of causing cancer; H372; H400/H410: Very toxic to aquatic life',추출정보 공란 + 출처 접근 실패(링크불가·403/404·로그인·못찾음),변경,없음,확인 불가,파이프라인소비=아니오(build_input_v5.py 미참조 → X/y/group_key 무영향)
독성코드,검증근거,MIX67,"[2차재시도(우회) 재시도·미해결: PubChem 성분 참고값(Spinosyn A, CID 443059)] PubChem Spinosyn A 참고값은 수생환경 유해성만 확인되며 눈/피부/감작 분류 없음. 완제품(Dust 분제) SDS 미확보 - 기존 로컬PDF(RTU 액상, GHS 미분류)와 제형 불일치, 기존 추출정보(H373/H351)의 근거 문서는 확인되지 않음. | 원문: Signal | Warning; GHS Hazard Statements | H400 (100%): Very toxic to aquatic life ... H410 (100%): Very toxic to aquatic life with long lasting effects","[로컬PDF검증 2차조사·미해결] PDF은 액상 RTU 스프레이(Spinosad 0.001%, GHS 전체 미분류)로 대상 제품(Dust 분제)과 제형이 다르고, 기존 시트의 H373/H351(Warning)과도 상충됨(PDF는 미분류). | 원문: Product name : Bonide Captain Jack's Deadbug Brew Ready to Use / Classification (GHS-US) Not classified / Spinosad A & D * 0.001%",변경,없음,확인 불가,파이프라인소비=아니오(build_input_v5.py 미참조 → X/y/group_key 무영향)
독성코드,검증근거,MIX675,"[2차재시도(우회) 재시도·미해결: PubChem 성분 참고값(Metofluthrin, CID 5282227)] PubChem 등록 보고 2건뿐으로 신뢰도가 낮음. 완제품(Charger, Metofluthrin+Metribuzin+Kaolin 추정) SDS 미확보 - 기존 로컬PDF(S-Metolachlor 제초제, 성분 무관)의 불일치 판정 유지. | 원문: Signal | Danger; GHS Hazard Statements | H332 (100%): Harmful if inhaled ... H370 (50%) ... H373 (50%) ... H400 (50%) ... H410 (100%)",[로컬PDF검증 2차조사·미해결] PDF은 WinField의 S-Metolachlor 제초제(83.7%)로 Metofluthrin 성분이 전혀 없는 완전히 다른 제품. | 원문: CHARGER BASIC® / S-Metolachlor ... 83.7% / Naphthalene <1.0% / Signal Word (OSHA): Danger,변경,없음,확인 불가,파이프라인소비=아니오(build_input_v5.py 미참조 → X/y/group_key 무영향)
독성코드,검증근거,MIX678,"[2차재시도(우회) 재시도·미해결: PubChem 성분 참고값(Tribenuron-methyl, Chlorimuron-ethyl)] 두 성분 모두 Warning 계열 참고값 확보. 완제품(Cloak Ex Bulk Product) SDS는 미확보 - 기존 로컬PDF(Metribuzin+Chlorimuron Ethyl 배합의 다른 'Cloak Herbicide')의 성분 불일치 판정 유지. | 원문: Tribenuron-methyl(CID 153909): Signal Warning, H317(100%),H373(27.3%),H400(98.8%),H410(98.8%) | Chlorimuron-ethyl(CID 56160): Signal Warning, H332(44.2%),H373(15.1%),H400(51.2%),H410(51.2%)",[로컬PDF검증 2차조사·미해결] PDF은 Nufarm의 'Cloak Herbicide'(Metribuzin+Chlorimuron Ethyl)로 대상 제품 'Cloak Ex Bulk Product'(Tribenuron-methyl+Chlorimuron-ethyl)와 유효성분 조합이 다름(Metribuzin vs Tribenuron-methyl). | 원문: Product Name: Cloak Herbicide / Metribuzin 21087-64-9 62-66 / Chlorimuron Ethyl 90982-32-4 10.5-11.5 / WARNING,변경,없음,확인 불가,파이프라인소비=아니오(build_input_v5.py 미참조 → X/y/group_key 무영향)
독성코드,검증근거,MIX679,"[2차재시도(우회) 재시도·미해결: PubChem 성분 참고값(Glyphosate, CID 3496)] 성분 순물질(Glyphosate) 참고값만 확보, 완제품(Consus Glyphosate 조제 제초제) SDS는 미확보. Sigma-Aldrich 실험시약 SDS는 여전히 제품 분류로 사용 불가. | 원문: Signal | Danger; GHS Hazard Statements | H318 (99.7%): Causes serious eye damage [Danger Serious eye damage/eye irritation]; H411 (99.7%): Toxic to aquatic life with long lasting effects","[로컬PDF검증 2차조사·미해결] PDF은 Sigma-Aldrich의 순물질 Glyphosate 실험시약(CAS 1071-83-6) SDS로, 완제형 제초제 'Consus Glyphosate'가 아닌 실험실용 표준물질의 분류값. 제품(조제물) 자체 분류가 아니어서 사용 불가. | 원문: Product name : Glyphosate / Product Number : 45521 / Identified uses : Laboratory chemicals, Synthesis of substances / Signal word Danger",변경,없음,확인 불가,파이프라인소비=아니오(build_input_v5.py 미참조 → X/y/group_key 무영향)
독성코드,검증근거,MIX684,"[2차재시도(우회) 재시도·미해결: PubChem 성분 참고값(Acetic Acid, 2,4-D, Dicamba, Mecoprop, gamma-Cyhalothrin)] 5개 성분 각각의 PubChem 참고값은 확보했으나 5성분 배합제 완제품(Chemsico Pesticide Concentrate WI-S) 수준의 결합 분류는 산출 불가. 완제품 SDS 미확보 - 기존 로컬PDF(오일웰 프로판트 컨솔리데이션제)의 무관 판정 유지. | 원문: Acetic acid: Danger H226,H314(>99.9%) | 2,4-D: Danger H302,H317,H318,H335,H412(99.2%) | Dicamba: Danger H302,H318,H332,H335,H412(99.3%) | Mecoprop: Danger H302,H311,H315,H318,H400,H410(98.8%) | gamma-Cyhalothrin: Danger ","[로컬PDF검증 2차조사·미해결] PDF은 Borden Chemical의 오일웰 프로판트 컨솔리데이션제(AcTivator, 이소프로필알코올 용액)로 대상 제품(Acetic Acid/2,4-D 등 배합 살충제)과 전혀 무관. | 원문: DESCRIPTION: AcTivator(TM) / PRODUCT TYPE: Isopropyl Alcohol Solution / APPLICATION: Consolidation AGent for Oil Well Proppants",변경,없음,확인 불가,파이프라인소비=아니오(build_input_v5.py 미참조 → X/y/group_key 무영향)
독성코드,검증근거,MIX685,"[2차재시도(우회) 재시도·미해결: PubChem 성분 참고값(Acetic Acid, 2,4-D, Dicamba, Mecoprop, gamma-Cyhalothrin)] 1359행과 동일 성분 조합(과립형 제형). 5개 성분 개별 PubChem 참고값만 확보, 완제품(Granules) SDS는 미확보 - 기존 로컬PDF(1359행과 동일, 오일웰 프로판트제)의 무관 판정 유지. | 원문: Acetic acid: Danger H226,H314(>99.9%) | 2,4-D: Danger H302,H317,H318,H335,H412(99.2%) | Dicamba: Danger H302,H318,H332,H335,H412(99.3%) | Mecoprop: Danger H302,H311,H315,H318,H400,H410(98.8%) | gamma-Cyhalothrin: Danger ",[로컬PDF검증 2차조사·미해결] 1359행과 동일 PDF(db5454d3af76146c). Borden Chemical의 오일웰 프로판트 컨솔리데이션제로 대상 제품(Granules 형태 살충제)과 전혀 무관. | 원문: DESCRIPTION: AcTivator(TM) / PRODUCT TYPE: Isopropyl Alcohol Solution / APPLICATION: Consolidation AGent for Oil Well Proppants,변경,없음,확인 불가,파이프라인소비=아니오(build_input_v5.py 미참조 → X/y/group_key 무영향)
