Formulation_ID,ep,원문,판독,태그,원문지지,범주유효,NC근거유형,기존y,기존src_detail,충돌,채택가능,판정근거
MIX402,eye,가벼운 눈 자극(토끼),,qual_only,해당없음,정상,해당없음,,,비교불가,폐기,미판독(태그=qual_only)
MIX402,skin,가벼운 피부 자극(토끼),,qual_only,해당없음,정상,해당없음,0.0,ntp_measured,비교불가,폐기,미판독(태그=qual_only)
MIX402,sens,피부 감작성 없음(기니피그),NC,nc_explicit,지지,정상,a,0.0,sds_v1_negative_recovered,일치,채택,원문지지+범주유효+기존y일치(NC근거=a)
MIX406,sens,정보 확인 안됨 (not_stated),,no_data,해당없음,정상,해당없음,,,비교불가,폐기,미판독(태그=no_data)
MIX407,eye,자료 없음,,no_data,해당없음,정상,해당없음,,,비교불가,폐기,미판독(태그=no_data)
MIX407,skin,가벼운 피부 자극(토끼),,qual_only,해당없음,정상,해당없음,0.0,ntp_measured,비교불가,폐기,미판독(태그=qual_only)
MIX411,eye,가벼운 눈 자극(토끼),,qual_only,해당없음,정상,해당없음,,,비교불가,폐기,미판독(태그=qual_only)
MIX411,sens,피부 감작성 없음(토끼),NC,nc_explicit,지지,정상,a,,,비교불가,채택,원문지지+범주유효+기존y비교불가(NC근거=a)
MIX415,eye,Slight irritation (rabbit),,qual_only,해당없음,정상,해당없음,,,비교불가,폐기,미판독(태그=qual_only)
MIX418,skin,Rabbit skin - Mild skin irritation,,qual_only,해당없음,정상,해당없음,0.0,ntp_measured,비교불가,폐기,미판독(태그=qual_only)
MIX420,eye,Moderately irritating (causes substantial but temporary eye injury),,qual_only,해당없음,정상,해당없음,,,비교불가,폐기,미판독(태그=qual_only)
MIX420,skin,Moderately irritating,,qual_only,해당없음,정상,해당없음,1.0,ntp_measured,비교불가,폐기,미판독(태그=qual_only)
MIX420,sens,"Positive sensitizer (guinea pig, dermal)",1,pos_assert,지지,정상,해당없음,,,비교불가,채택,원문지지+범주유효+기존y비교불가(NC근거=해당없음)
MIX439,skin,"Based on available data, the classification criteria are not met",NC,nc_explicit,지지,정상,b,0.0,ntp_measured,일치,재검,"NC이나 규제문구/무근거단언만, 음성 시험결과 없음"
MIX439,sens,"Based on available data, the classification criteria are not met",NC,nc_explicit,지지,정상,b,0.0,sds_v1_negative_recovered,일치,재검,"NC이나 규제문구/무근거단언만, 음성 시험결과 없음"
MIX443,eye,Rabbit: Mildly irritating,,qual_only,해당없음,정상,해당없음,,,비교불가,폐기,미판독(태그=qual_only)
MIX443,skin,Rabbit: Slightly irritating,,qual_only,해당없음,정상,해당없음,0.0,ntp_measured,비교불가,폐기,미판독(태그=qual_only)
MIX443,sens,Not a contact sensitizer in guinea pigs following repeated skin exposure,NC,nc_explicit,지지,정상,a,,,비교불가,채택,원문지지+범주유효+기존y비교불가(NC근거=a)
MIX448,eye,Rabbit: irritating - causes substantial but temporary eye injury,,qual_only,해당없음,정상,해당없음,,,비교불가,폐기,미판독(태그=qual_only)
MIX448,skin,Rabbit: irritating (slight irritation),,qual_only,해당없음,정상,해당없음,0.0,ntp_measured,비교불가,폐기,미판독(태그=qual_only)
MIX448,sens,"Caused skin sensitization in animal studies (modified Buehler test, guinea pig)",1,pos_assert,지지,정상,해당없음,,,비교불가,채택,원문지지+범주유효+기존y비교불가(NC근거=해당없음)
MIX449,eye,Eye irritation reported,,qual_only,해당없음,정상,해당없음,,,비교불가,폐기,미판독(태그=qual_only)
MIX454,eye,Mild eye irritation (rabbit) - not formally classified in this SDS,,qual_only,해당없음,정상,해당없음,,,비교불가,폐기,미판독(태그=qual_only)
MIX456,eye,Rabbit - 중등도 눈 자극(Moderate),,qual_only,해당없음,정상,해당없음,,,비교불가,폐기,미판독(태그=qual_only)
MIX456,skin,Rabbit - 중등도 피부 자극(Moderate),,qual_only,해당없음,정상,해당없음,,,비교불가,폐기,미판독(태그=qual_only)
MIX47,skin,Mildly irritating (rabbit),,qual_only,해당없음,정상,해당없음,0.0,ntp_measured,비교불가,폐기,미판독(태그=qual_only)
MIX478,eye,Brief and/or minor irritation (rabbits) - EPA Tox Category III,,epa_only,해당없음,정상,해당없음,,,비교불가,폐기,미판독(태그=epa_only)
MIX478,skin,Brief and/or minor irritation (rabbits) - EPA Tox Category IV,,epa_only,해당없음,정상,해당없음,0.0,ntp_measured,비교불가,폐기,미판독(태그=epa_only)
MIX482,sens,Not Established (no sensitization data/classification),,no_data,해당없음,정상,해당없음,0.0,sds_v1_negative_recovered,비교불가,폐기,미판독(태그=no_data)
MIX484,eye,자료없음,,no_data,해당없음,정상,해당없음,0.0,sds_2nd,비교불가,폐기,미판독(태그=no_data)
MIX484,skin,자료없음,,no_data,해당없음,정상,해당없음,0.0,sds_2nd,비교불가,폐기,미판독(태그=no_data)
MIX484,sens,자료없음,,no_data,해당없음,정상,해당없음,0.0,sds_2nd,비교불가,폐기,미판독(태그=no_data)
MIX489,eye,"Severely irritating (rabbit); corrosive, causes irreversible eye damage",1,h_phrase,지지,정상,해당없음,,,비교불가,채택,원문지지+범주유효+기존y비교불가(NC근거=해당없음)
MIX489,skin,Slightly irritating (rabbit),,qual_only,해당없음,정상,해당없음,0.0,ntp_measured,비교불가,폐기,미판독(태그=qual_only)
MIX49,eye,"Minimally irritant (Rabbit), EPA Toxicity Category IV",,epa_only,해당없음,정상,해당없음,,,비교불가,폐기,미판독(태그=epa_only)
MIX49,skin,"Slightly irritating (Rabbit), EPA Toxicity Category IV",,epa_only,해당없음,정상,해당없음,0.0,ntp_measured,비교불가,폐기,미판독(태그=epa_only)
MIX49,sens,Not a dermal sensitizer (Guinea Pig),NC,nc_explicit,지지,정상,a,,,비교불가,채택,원문지지+범주유효+기존y비교불가(NC근거=a)
MIX490,eye,Moderate eye irritation,,qual_only,해당없음,정상,해당없음,,,비교불가,폐기,미판독(태그=qual_only)
MIX490,skin,Harmful if absorbed through skin,,xep,해당없음,정상,해당없음,0.0,ntp_measured,비교불가,폐기,미판독(태그=xep)
MIX491,skin,Slightly irritating but not sufficient for classification; not a skin sensitizer,NC,nc_explicit,지지,정상,b,0.0,ntp_measured,일치,재검,"NC이나 규제문구/무근거단언만, 음성 시험결과 없음"
MIX491,sens,Not a skin sensitizer,NC,nc_explicit,지지,정상,b,0.0,sds_v1_negative_recovered,일치,재검,"NC이나 규제문구/무근거단언만, 음성 시험결과 없음"
MIX495,eye,Mildly irritating (rabbit),,qual_only,해당없음,정상,해당없음,,,비교불가,폐기,미판독(태그=qual_only)
MIX495,skin,Slightly irritating (rabbit),,qual_only,해당없음,정상,해당없음,0.0,ntp_measured,비교불가,폐기,미판독(태그=qual_only)
MIX495,sens,Not a contact sensitizer (guinea pig),NC,nc_explicit,지지,정상,a,0.0,sds_v1_negative_recovered,일치,채택,원문지지+범주유효+기존y일치(NC근거=a)
MIX498,eye,Severely irritating to eyes,,qual_only,해당없음,정상,해당없음,1.0,sds_v1,비교불가,폐기,미판독(태그=qual_only)
MIX498,skin,Moderately irritating,,qual_only,해당없음,정상,해당없음,,,비교불가,폐기,미판독(태그=qual_only)
MIX498,sens,Sensitizer,1,pos_assert,지지,정상,해당없음,1.0,sds_v1,일치,채택,원문지지+범주유효+기존y일치(NC근거=해당없음)
MIX504,eye,Moderately irritating (rabbit) - EPA Tox Category III,,epa_only,해당없음,정상,해당없음,,,비교불가,폐기,미판독(태그=epa_only)
MIX504,skin,Brief and/or minor irritation (rabbit) - EPA Tox Category IV,,epa_only,해당없음,정상,해당없음,1.0,ntp_measured,비교불가,폐기,미판독(태그=epa_only)
MIX508,eye,Moderately irritating (rabbit) - EPA Tox Category III (cat_eye_ghs 2B 힌트와 대략 부합),,epa_only,해당없음,정상,해당없음,1.0,sds_v1,비교불가,폐기,미판독(태그=epa_only)
MIX508,skin,Moderately irritating (rabbit) - EPA Tox Category III,,epa_only,해당없음,정상,해당없음,1.0,ntp_measured,비교불가,폐기,미판독(태그=epa_only)
MIX511,skin,Irritating to skin (Rabbit),,qual_only,해당없음,정상,해당없음,0.0,ntp_measured,비교불가,폐기,미판독(태그=qual_only)
MIX513,eye,자료없음,,no_data,해당없음,정상,해당없음,,,비교불가,폐기,미판독(태그=no_data)
MIX513,skin,자료없음,,no_data,해당없음,정상,해당없음,0.0,ntp_measured,비교불가,폐기,미판독(태그=no_data)
MIX513,sens,자료없음,,no_data,해당없음,정상,해당없음,,,비교불가,폐기,미판독(태그=no_data)
MIX517,eye,Causes moderate eye irritation,,qual_only,해당없음,정상,해당없음,0.0,sds_v1_negative_recovered,비교불가,폐기,미판독(태그=qual_only)
MIX519,eye,Brief and/or minor irritation - EPA Tox Category III,,epa_only,해당없음,정상,해당없음,,,비교불가,폐기,미판독(태그=epa_only)
MIX519,skin,Brief and/or minor irritation - EPA Tox Category IV,,epa_only,해당없음,정상,해당없음,0.0,ntp_measured,비교불가,폐기,미판독(태그=epa_only)
MIX520,skin,Harmful if absorbed through skin (no numeric LD50 in source),,xep,해당없음,정상,해당없음,0.0,ntp_measured,비교불가,폐기,미판독(태그=xep)
MIX522,eye,Mild eye irritation (Rabbit),,qual_only,해당없음,정상,해당없음,,,비교불가,폐기,미판독(태그=qual_only)
MIX522,sens,May cause sensitisation by skin contact (Mouse),1,h_phrase,지지,정상,해당없음,,,비교불가,채택,원문지지+범주유효+기존y비교불가(NC근거=해당없음)
MIX524,eye,EPA Toxicity Category II (Primary Eye Irritation),,epa_only,해당없음,정상,해당없음,,,비교불가,폐기,미판독(태그=epa_only)
MIX524,skin,EPA Toxicity Category IV (Primary Skin Irritation),,epa_only,해당없음,정상,해당없음,0.0,ntp_measured,비교불가,폐기,미판독(태그=epa_only)
MIX524,sens,Dermal Sensitizer (positive),1,pos_assert,지지,정상,해당없음,,,비교불가,채택,원문지지+범주유효+기존y비교불가(NC근거=해당없음)
MIX525,eye,May cause slight irritation,,qual_only,해당없음,정상,해당없음,,,비교불가,폐기,미판독(태그=qual_only)
MIX525,skin,May cause irritation,,qual_only,해당없음,정상,해당없음,1.0,ntp_measured,비교불가,폐기,미판독(태그=qual_only)
MIX525,sens,No information available,,no_data,해당없음,정상,해당없음,,,비교불가,폐기,미판독(태그=no_data)
MIX527,skin,May cause irritation,,qual_only,해당없음,정상,해당없음,0.0,ntp_measured,비교불가,폐기,미판독(태그=qual_only)
MIX527,sens,No information available,,no_data,해당없음,정상,해당없음,0.0,sds_v1_negative_recovered,비교불가,폐기,미판독(태그=no_data)
MIX529,skin,Slight skin irritation (rabbit),,qual_only,해당없음,정상,해당없음,0.0,ntp_measured,비교불가,폐기,미판독(태그=qual_only)
MIX534,eye,심한 눈 손상 유발,1,h_phrase,지지,정상,해당없음,,,비교불가,채택,원문지지+범주유효+기존y비교불가(NC근거=해당없음)
MIX535,skin,DEET: minimal irritation (rabbit); isopropyl alcohol/isobutane: no significant irritation,,comp,해당없음,정상,해당없음,0.0,ntp_measured,비교불가,폐기,미판독(태그=comp)
MIX536,eye,Non-irritant (rabbit),NC,nc_explicit,지지,정상,a,,,비교불가,채택,원문지지+범주유효+기존y비교불가(NC근거=a)
MIX536,skin,Non-irritant (rabbit),NC,nc_explicit,지지,정상,a,0.0,ntp_measured,일치,채택,원문지지+범주유효+기존y일치(NC근거=a)
MIX536,sens,Weak skin sensitizer (guinea pig),1,pos_assert,지지,정상,해당없음,,,비교불가,채택,원문지지+범주유효+기존y비교불가(NC근거=해당없음)
MIX538,sens,"피부접촉시 저림/화끈거림/따끔거림 유발 가능(가역적, 12시간 내 소실)",,xep,해당없음,정상,해당없음,,,비교불가,폐기,미판독(태그=xep)
MIX539,eye,Not an eye irritant (rabbit),NC,nc_explicit,지지,정상,a,,,비교불가,채택,원문지지+범주유효+기존y비교불가(NC근거=a)
MIX539,skin,Not a skin irritant (rabbit),NC,nc_explicit,지지,정상,a,0.0,ntp_measured,일치,채택,원문지지+범주유효+기존y일치(NC근거=a)
MIX545,eye,"Mildly irritating (rabbit), EPA Tox Category III",,epa_only,해당없음,정상,해당없음,0.0,sds_v1_negative_recovered,비교불가,폐기,미판독(태그=epa_only)
MIX545,skin,"Slightly irritating (rabbit), EPA Tox Category IV",,epa_only,해당없음,정상,해당없음,0.0,ntp_measured,비교불가,폐기,미판독(태그=epa_only)
MIX548,sens,Weak skin sensitizer in animal tests,1,pos_assert,지지,정상,해당없음,,,비교불가,채택,원문지지+범주유효+기존y비교불가(NC근거=해당없음)
MIX557,sens,명시 안됨(not_stated),,no_data,해당없음,정상,해당없음,,,비교불가,폐기,미판독(태그=no_data)
MIX561,eye,Causes eye irritation,2B,h_phrase,지지,정상,해당없음,,,비교불가,채택,원문지지+범주유효+기존y비교불가(NC근거=해당없음)
MIX561,skin,Harmful if absorbed through skin; may cause slight irritation,,qual_only,해당없음,정상,해당없음,1.0,ntp_measured,비교불가,폐기,미판독(태그=qual_only)
MIX562,eye,Moderate eye irritation (product); minimally irritating (rabbit study),,qual_only,해당없음,정상,해당없음,,,비교불가,폐기,미판독(태그=qual_only)
MIX562,skin,May cause skin irritation; harmful if absorbed through skin; slight irritation (rabbit),,qual_only,해당없음,정상,해당없음,0.0,ntp_measured,비교불가,폐기,미판독(태그=qual_only)
MIX569,sens,장기 또는 반복 피부접촉시 알레르기 반응(피부감작) 유발 가능 - 라벨 기준,1,h_phrase,지지,정상,해당없음,,,비교불가,채택,원문지지+범주유효+기존y비교불가(NC근거=해당없음)
MIX57,eye,Moderate eye irritation (EPA 라벨),,epa_only,해당없음,정상,해당없음,,,비교불가,폐기,미판독(태그=epa_only)
MIX571,eye,Moderately irritating,,qual_only,해당없음,정상,해당없음,,,비교불가,폐기,미판독(태그=qual_only)
MIX571,skin,Non-irritant,NC,nc_explicit,지지,정상,b,0.0,sds_v1_negative_recovered,일치,재검,"NC이나 규제문구/무근거단언만, 음성 시험결과 없음"
MIX571,sens,Not a skin sensitizer,NC,nc_explicit,지지,정상,b,0.0,sds_v1_negative_recovered,일치,재검,"NC이나 규제문구/무근거단언만, 음성 시험결과 없음"
MIX574,eye,Slightly irritating (rabbits) (EPA Tox Category IV),,epa_only,해당없음,정상,해당없음,,,비교불가,폐기,미판독(태그=epa_only)
MIX574,skin,Slightly irritating (rabbits) (EPA Tox Category IV),,epa_only,해당없음,정상,해당없음,,,비교불가,폐기,미판독(태그=epa_only)
MIX577,eye,Mild eye irritation (Rabbit),,qual_only,해당없음,정상,해당없음,0.0,sds_v1_negative_recovered,비교불가,폐기,미판독(태그=qual_only)
MIX584,sens,피부과민성 1등급,1,ghs_cat,지지,정상,해당없음,1.0,sds_v1,일치,채택,원문지지+범주유효+기존y일치(NC근거=해당없음)
MIX586,eye,Shall not be classified as seriously damaging to the eye or eye irritant,NC,nc_explicit,지지,정상,b,0.0,sds_v1_negative_recovered,일치,재검,"NC이나 규제문구/무근거단언만, 음성 시험결과 없음"
MIX586,skin,Shall not be classified as corrosive/irritant to skin,NC,nc_explicit,지지,정상,b,0.0,ntp_measured,일치,재검,"NC이나 규제문구/무근거단언만, 음성 시험결과 없음"
MIX586,sens,Shall not be classified as a respiratory or skin sensitiser,NC,nc_explicit,지지,정상,b,0.0,sds_v1_negative_recovered,일치,재검,"NC이나 규제문구/무근거단언만, 음성 시험결과 없음"
MIX588,eye,SDS에 별도 명시 없음,,no_data,해당없음,정상,해당없음,1.0,sds_v1,비교불가,폐기,미판독(태그=no_data)
MIX588,skin,"Mild irritant (경미한 자극성, 정식 GHS 분류 문구 없음)",,qual_only,해당없음,정상,해당없음,1.0,sds_v1,비교불가,폐기,미판독(태그=qual_only)
MIX588,sens,SDS에 별도 명시 없음,,no_data,해당없음,정상,해당없음,1.0,sds_v1,비교불가,폐기,미판독(태그=no_data)
MIX591,eye,안손상성/자극성 2A등급,2A,ghs_cat,지지,정상,해당없음,1.0,sds_v1,일치,채택,원문지지+범주유효+기존y일치(NC근거=해당없음)
MIX592,skin,Slight irritation,,qual_only,해당없음,정상,해당없음,,,비교불가,폐기,미판독(태그=qual_only)
MIX592,sens,Not a skin sensitizer in animal studies,NC,nc_explicit,지지,정상,a,0.0,sds_v1_negative_recovered,일치,채택,원문지지+범주유효+기존y일치(NC근거=a)
MIX593,eye,고독성이며 눈을 통해 빠르게 흡수됨; 발적/자극/눈물 유발 가능,,qual_only,해당없음,정상,해당없음,,,비교불가,폐기,미판독(태그=qual_only)
MIX593,skin,고독성이며 피부를 통해 빠르게 흡수됨,,xep,해당없음,정상,해당없음,0.0,ntp_measured,비교불가,폐기,미판독(태그=xep)
MIX594,eye,"경미한 눈자극, 72시간 내 회복 (rabbit)",,qual_only,해당없음,정상,해당없음,0.0,sds_v1_negative_recovered,비교불가,폐기,미판독(태그=qual_only)
MIX594,skin,"중등도 자극 (72h, Primary Irritation Index 2.3)",,draize_pii,해당없음,정상,해당없음,0.0,sds_v1_negative_recovered,비교불가,폐기,미판독(태그=draize_pii)
MIX594,sens,양성(감작성 있음),1,pos_assert,지지,정상,해당없음,0.0,sds_v1_negative_recovered,충돌,재검,기존y=0 충돌(src=sds_v1_negative_recovered)
MIX598,eye,자료 없음,,no_data,해당없음,정상,해당없음,1.0,sds_v1,비교불가,폐기,미판독(태그=no_data)
MIX598,skin,자료 없음,,no_data,해당없음,정상,해당없음,,,비교불가,폐기,미판독(태그=no_data)
MIX599,skin,Slight irritant effect - does not require labelling (Rabbit),NC,nc_explicit,지지,정상,b,,,비교불가,재검,"NC이나 규제문구/무근거단언만, 음성 시험결과 없음"
MIX602,eye,Causes substantial but temporary eye injury (moderate/eye irritant),,qual_only,해당없음,정상,해당없음,,,비교불가,폐기,미판독(태그=qual_only)
MIX602,skin,May cause slight irritation; harmful if absorbed through skin,,qual_only,해당없음,정상,해당없음,,,비교불가,폐기,미판독(태그=qual_only)
MIX602,sens,May cause sensitization by skin contact,1,h_phrase,지지,정상,해당없음,,,비교불가,채택,원문지지+범주유효+기존y비교불가(NC근거=해당없음)
MIX61,eye,Substantial but temporary eye injury (EPA 라벨),,epa_only,해당없음,정상,해당없음,,,비교불가,폐기,미판독(태그=epa_only)
MIX614,eye,Severely irritating (OECD 405),,qual_only,해당없음,정상,해당없음,1.0,sds_2nd,비교불가,폐기,미판독(태그=qual_only)
MIX614,skin,Moderately irritating (OECD 404),,qual_only,해당없음,정상,해당없음,0.0,ntp_measured,비교불가,폐기,미판독(태그=qual_only)
MIX615,eye,자료없음,,no_data,해당없음,정상,해당없음,,,비교불가,폐기,미판독(태그=no_data)
MIX615,skin,자료없음,,no_data,해당없음,정상,해당없음,,,비교불가,폐기,미판독(태그=no_data)
MIX615,sens,자료없음,,no_data,해당없음,정상,해당없음,,,비교불가,폐기,미판독(태그=no_data)
MIX616,eye,자료없음,,no_data,해당없음,정상,해당없음,,,비교불가,폐기,미판독(태그=no_data)
MIX616,skin,자료없음,,no_data,해당없음,정상,해당없음,,,비교불가,폐기,미판독(태그=no_data)
MIX616,sens,자료없음,,no_data,해당없음,정상,해당없음,,,비교불가,폐기,미판독(태그=no_data)
MIX62,eye,Causes serious eye damage,1,h_phrase,지지,정상,해당없음,,,비교불가,채택,원문지지+범주유효+기존y비교불가(NC근거=해당없음)
MIX62,skin,Corrosive; causes skin burns. On contact with moisture readily hydrolyzes to acid which may cause burns,1,h_phrase,지지,정상,해당없음,,,비교불가,채택,원문지지+범주유효+기존y비교불가(NC근거=해당없음)
MIX62,sens,sodium bromide: Did not cause sensitization in Maximisation Test (guinea pig); causes respiratory tract irritation,,comp,해당없음,정상,해당없음,,,비교불가,폐기,미판독(태그=comp)
MIX622,skin,경미한 자극(rabbit),,qual_only,해당없음,정상,해당없음,,,비교불가,폐기,미판독(태그=qual_only)
MIX624,sens,자료없음,,no_data,해당없음,정상,해당없음,,,비교불가,폐기,미판독(태그=no_data)
MIX626,eye,Rabbit 기준 미약한 자극성(Minimally irritating),,qual_only,해당없음,정상,해당없음,,,비교불가,폐기,미판독(태그=qual_only)
MIX626,skin,Rabbit 기준 약한 자극성(Slightly irritating),,qual_only,해당없음,정상,해당없음,,,비교불가,폐기,미판독(태그=qual_only)
MIX626,sens,피부 접촉 감작성 없음(Not a contact sensitizer),NC,nc_explicit,지지,정상,b,1.0,sds_v1,충돌,재검,"NC이나 규제문구/무근거단언만, 음성 시험결과 없음"
MIX631,sens,명시 안됨(not_stated),,no_data,해당없음,정상,해당없음,,,비교불가,폐기,미판독(태그=no_data)
MIX638,skin,Mild skin irritation (rabbit study),,qual_only,해당없음,정상,해당없음,,,비교불가,폐기,미판독(태그=qual_only)
MIX639,skin,Mild skin irritation (rabbit study),,qual_only,해당없음,정상,해당없음,,,비교불가,폐기,미판독(태그=qual_only)
MIX64,sens,Not stated,,no_data,해당없음,정상,해당없음,,,비교불가,폐기,미판독(태그=no_data)
MIX641,eye,눈 접촉시 자극/불편감 서술,,qual_only,해당없음,정상,해당없음,,,비교불가,폐기,미판독(태그=qual_only)
MIX641,skin,눈/피부 자극 가능성 서술,,qual_only,해당없음,정상,해당없음,0.0,sds_v1_negative_recovered,비교불가,폐기,미판독(태그=qual_only)
MIX648,sens,Product: Did not cause sensitization (guinea pig),NC,nc_explicit,지지,정상,a,0.0,sds_v1_negative_recovered,일치,채택,원문지지+범주유효+기존y일치(NC근거=a)
MIX65,skin,Slightly irritating,,qual_only,해당없음,정상,해당없음,0.0,ntp_measured,비교불가,폐기,미판독(태그=qual_only)
MIX663,eye,눈에 심한 손상 유발(Causes serious eye damage),1,h_phrase,지지,정상,해당없음,1.0,sds_v1,일치,채택,원문지지+범주유효+기존y일치(NC근거=해당없음)
MIX663,skin,피부에 심한 화상 유발(Causes severe skin burns),1,h_phrase,지지,정상,해당없음,1.0,sds_v1,일치,채택,원문지지+범주유효+기존y일치(NC근거=해당없음)
MIX663,sens,피부 알레르기 반응 유발 가능(May cause allergic skin reaction),1,h_phrase,지지,정상,해당없음,1.0,sds_v1,일치,채택,원문지지+범주유효+기존y일치(NC근거=해당없음)
MIX665,eye,Moderate eye irritation (EPA 라벨),,epa_only,해당없음,정상,해당없음,,,비교불가,폐기,미판독(태그=epa_only)
MIX67,eye,Dust may cause mechanical irritation to eyes,,qual_only,해당없음,정상,해당없음,0.0,sds_v1_negative_recovered,비교불가,폐기,미판독(태그=qual_only)
MIX67,skin,Prolonged or repeated contact may dry skin and cause irritation,,qual_only,해당없음,정상,해당없음,0.0,ntp_measured,비교불가,폐기,미판독(태그=qual_only)
MIX67,sens,Causes respiratory tract irritation if inhaled,,xep,해당없음,정상,해당없음,0.0,sds_v1_negative_recovered,비교불가,폐기,미판독(태그=xep)
MIX673,eye,Moderately Irritating (Rabbit),,qual_only,해당없음,정상,해당없음,,,비교불가,폐기,미판독(태그=qual_only)
MIX673,skin,Slightly Irritating (Rabbit),,qual_only,해당없음,정상,해당없음,,,비교불가,폐기,미판독(태그=qual_only)
MIX673,sens,Skin Sensitizer,1,pos_assert,지지,정상,해당없음,,,비교불가,채택,원문지지+범주유효+기존y비교불가(NC근거=해당없음)
MIX677,eye,"심한 눈 손상/자극 - 구분 I (토끼 실험에서 심한 눈 자극, EPA Toxicity Category I; 부식성)",,h_phrase,해당없음,정상,해당없음,1.0,sds_2nd,비교불가,폐기,미판독(태그=h_phrase)
MIX677,skin,"경미한 피부 자극 (EPA Toxicity Category IV, 피부부식성 없음)",,epa_only,해당없음,정상,해당없음,,,비교불가,폐기,미판독(태그=epa_only)
MIX68,skin,피부 접촉 시 자극 있음(피부 부식성 아님; 가토 시험 non-irritant로 보고된 자료도 있음),,ambig_conflict,해당없음,정상,해당없음,0.0,ntp_measured,비교불가,폐기,미판독(태그=ambig_conflict)
MIX68,sens,피부 감작 가능성 있음(Buehler 기니피그 시험 양성),1,pos_assert,지지,정상,해당없음,,,비교불가,채택,원문지지+범주유효+기존y비교불가(NC근거=해당없음)
MIX69,eye,"경미한 눈자극 (Rabbit, Mild eye irritation, OECD 405)",,qual_only,해당없음,정상,해당없음,,,비교불가,폐기,미판독(태그=qual_only)
MIX69,sens,자료없음,,no_data,해당없음,정상,해당없음,,,비교불가,폐기,미판독(태그=no_data)
MIX691,eye,"중등도 자극성(Moderately irritating, rabbit, MMTS 30.0) — 가역적 눈 손상",,qual_only,해당없음,정상,해당없음,1.0,sds_v1,비교불가,폐기,미판독(태그=qual_only)
MIX691,skin,"중등도 자극성(Moderately irritating, rabbit, PDII 4.6)",,draize_pii,해당없음,정상,해당없음,0.0,sds_v1_negative_recovered,비교불가,폐기,미판독(태그=draize_pii)
MIX692,skin,자료없음,,no_data,해당없음,정상,해당없음,,,비교불가,폐기,미판독(태그=no_data)
MIX692,sens,자료없음,,no_data,해당없음,정상,해당없음,,,비교불가,폐기,미판독(태그=no_data)
MIX696,sens,spinosad: no skin sensitization (guinea pig); di-2-ethylhexyl sodium sulfosuccinate: no skin sensitization (human); TiO2: no contact allergy/skin sensitization in mice/guinea pigs; no respiratory sensitization data,,comp,해당없음,정상,해당없음,0.0,sds_v1_negative_recovered,비교불가,폐기,미판독(태그=comp)
MIX697,sens,May cause respiratory tract irritation (공식 과민성물질 분류 없음),,nc_weak,해당없음,정상,해당없음,,,비교불가,폐기,미판독(태그=nc_weak)
MIX699,eye,Slightly irritating,,qual_only,해당없음,정상,해당없음,,,비교불가,폐기,미판독(태그=qual_only)
MIX699,skin,Mildly irritating,,qual_only,해당없음,정상,해당없음,,,비교불가,폐기,미판독(태그=qual_only)
MIX699,sens,Not a skin sensitizer,NC,nc_explicit,지지,정상,b,0.0,sds_v1_negative_recovered,일치,재검,"NC이나 규제문구/무근거단언만, 음성 시험결과 없음"
MIX700,eye,Causes moderate eye irritation (Category III 상당),,qual_only,해당없음,정상,해당없음,,,비교불가,폐기,미판독(태그=qual_only)
MIX700,skin,라벨상 별도 피부 자극 문구 없음(접촉 회피 권고만 있음),,nc_weak,해당없음,정상,해당없음,,,비교불가,폐기,미판독(태그=nc_weak)
MIX704,eye,"Brief/minor eye irritation, EPA Toxicity Category III",,epa_only,해당없음,정상,해당없음,0.0,sds_v1_negative_recovered,비교불가,폐기,미판독(태그=epa_only)
MIX704,skin,"Brief/minor skin irritation, EPA Toxicity Category IV; slightly toxic when absorbed through skin (Category III)",,epa_only,해당없음,정상,해당없음,0.0,sds_v1_negative_recovered,비교불가,폐기,미판독(태그=epa_only)
MIX704,sens,Not expected to cause allergic skin reactions,NC,nc_explicit,지지,정상,b,0.0,sds_v1_negative_recovered,일치,재검,"NC이나 규제문구/무근거단언만, 음성 시험결과 없음"
MIX705,eye,Causes moderate eye irritation (Category III 상당),,qual_only,해당없음,정상,해당없음,,,비교불가,폐기,미판독(태그=qual_only)
MIX717,skin,Shall not be classified as corrosive/irritant to skin,NC,nc_explicit,지지,정상,b,0.0,sds_v1_negative_recovered,일치,재검,"NC이나 규제문구/무근거단언만, 음성 시험결과 없음"
MIX717,sens,Shall not be classified as a respiratory or skin sensitiser,NC,nc_explicit,지지,정상,b,1.0,sds_v1,충돌,재검,"NC이나 규제문구/무근거단언만, 음성 시험결과 없음"
MIX718,eye,Moderately irritating (rabbit) - EPA Tox Category III,,epa_only,해당없음,정상,해당없음,,,비교불가,폐기,미판독(태그=epa_only)
MIX73,eye,확인 안됨 (순물질 자료에는 눈 관련 분류 코드 없음),,no_data,해당없음,정상,해당없음,,,비교불가,폐기,미판독(태그=no_data)
MIX73,sens,자료없음,,no_data,해당없음,정상,해당없음,,,비교불가,폐기,미판독(태그=no_data)
MIX74,sens,자료없음,,no_data,해당없음,정상,해당없음,,,비교불가,폐기,미판독(태그=no_data)
MIX747,eye,Minimally to moderately irritating to eyes (rabbit); not formally GHS-classified for eye damage/irritation,,qual_only,해당없음,정상,해당없음,,,비교불가,폐기,미판독(태그=qual_only)
