Formulation_ID,ingredient_name,cas,ing_ghs_indep_eye_cat,ing_ghs_indep_skin_cat,ing_ghs_indep_sens_cat,ing2_pct_raw_text,pct_text,pct_value,동일CAS_농도참조,동일CAS_참조수,SDS존재,SDS파일,has_ghs_eye,has_ghs_skin,has_ghs_both,우선순위
MIX456,,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX457,Direct blue,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX457,mol,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX459,">= - < Hydrocarbons, C3-4",,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX459,>= - < Cyclohexane,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX459,"substance contains less than 0, w/w 1,3-butadiene (Einecs No -8). If the substance is not",,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX46,Contains,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX46,AROMATIC FRAGRANCES INTERNATIONAL,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX46,Issue date: 09/10/2024 Version: 3 (06/27/2024,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX46,In accordance with UN GHS latest edition,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX46,"Substances with workplace exposure limits, not listed above",,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX460,none none none 30-60,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX460,URETHANE BIS OXAZOLIDINE none none none 7-13,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX460,DIBUTYLIN DILURATE 0.1mg / m3 0.1mg / m3 0.1mg / m3 5-10,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX460,Precipitated Silica NONE,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX460,"PENTANEDIONE - ,4 none none none 7-13",,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX460,none none none 0.1-1,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX460,none none none 0.1-1,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX461,"Mepiquat Chloride: N,N- 246-147-6 TN4939200",,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX461,OTHER INGREDIENTS,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX462,"wallboards. The TBZ metabolite, 5OH-TBZ, was detected in of urine samples collected from",,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX462,of the urine samples. The detection frequency of 5OH-TBZ was positively associated with,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX464,2-Amino-2-methyl-1-propanol,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX466,Fluoroxypyr-meptyl (ISO),,,,,not available (SDS inaccessible),,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX466,"Solvent naphtha (petroleum), heavy arom",,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX466,"Benzenesulfonic acid, mono-C11-13",,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX466,N-methyl-2-pyrrolidone,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX466,Balance Not available,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX470,"CAS Name: Benzamide, 2-[[[[[(4,6-dimethoxy-2",,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX470,Other ingredients to 20%,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX470,Other/Inert Ingredients,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX472,THFA Proprietary,,,,,proprietary (undisclosed remainder),,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX475,,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX479,,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX481,Concentration,,,,,,95–99%,97.0,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX483,Sulfentrazone Sulfentrazone,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX483,Pyroxasulfone Pyroxasulfone,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX483,"propane-,2-diol propane-1,2-diol >= 5 - <",,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX483,sodium diiso- sodium diiso,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX483,toluene Toluene >= 1 - <,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX484,,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX488,,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX49,Concentration,,,,,,98–99%,98.5,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX494,Contains,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX494,AROMATIC FRAGRANCES INTERNATIONAL,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX494,Issue date: 09/10/2024 Version: 3 (06/27/2024,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX494,In accordance with UN GHS latest edition,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX494,"Substances with workplace exposure limits, not listed above",,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX496,,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX50,Other/Inert Ingredients,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX500,Cymoxanil,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX500,Other Ingredients,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX500,Other/Inert Ingredients,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX503,Diquat (present as w/v),,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX503,Water,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX503,Other inert ingredients secret To w/v,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX506,Methanol,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX506,Trichloroisocyanuric Acid,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX507,Methyl Methacrylate,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX507,Non-Hazardous Ingredients,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX507,Other/Inert Ingredients,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX51,Glyphosate potassium,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX511,Substituted Fatty Amide,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX511,Ethoxylated Alkyl Ether,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX511,Other/Inert Ingredients,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX519,Other ingredients (non-hazardous) to,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX52,Other ingredients (non-hazardous) to,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX522,Other/Inert Ingredients,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX525,OTHER INGREDIENTS,,,,,62.26%,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX525,TOTAL,,,,,100%,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX53,13831 Version #: 01 Issue date: 015 1,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX530,Kathon,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX531,naphthalene matics,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX539,4-Dichlorophenoxy)aceticacid(ISO) 300g/L,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX539,"Poly(oxy-1,2-ethanediyl),.alpha.-[(1,1,3,3-tetramethylbutyl",,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX539,Picloram(presentashexyloxypropylaminesalt) 75g/L,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX539,2-butoxyethanol,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX54,"2,6-Di-tert-butyl-4-methylphenol",,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX54,Propyl Gallate,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX54,Ascorbyl Palmitate,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX54,Phytate Persodium,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX54,Ethyl beta-apo-8'-carotenoate,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX540,,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX541,"Glyphosate(asmonomethylamine,ammoniumand 450g/L)",,,,,450 g/L,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX544,Methanol,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX544,Trichloroisocyanuric Acid,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX545,"Metconazole (-[(4-chlorophenyl)methyl]-2,2-dimethyl-1-(1H-1,2,4- 38-43 Active Ingredient",,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX545,Glycerine 3-5 Solvent,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX546,,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX548,,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX55,,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX550,Content (W/W): >= 0.5,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX550,Content (W/W): > 0.5 - <=,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX550,Content (W/W): >= 0.02,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX550,Content (W/W): >= 0.0001,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX551,,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX555,Content (W/W): >= 0.1 - <=,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX558,,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX56,Bifenithrin technical,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX56,2-Benzisothiazolin-3-one,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX564,Dibenzoyl peroxide ⁽¹⁾ ATP ATP01,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX564,EC: 202-327-6,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX564,Syntetic Silicon Dioxide⁽¹⁾ Self-classified,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX564,EC: Non-applicable,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX567,"propane-,2-diol * >= 5 - < = 10 TSC",,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX567,"Residues (petroleum), cata- * >= 1 - < = 5 TSC",,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX569,Hazardous components,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX569,RIDOMIL GOLD MZ WG,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX569,For explanation of abbreviations see section 16,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX571,,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX573,,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX575,Urea is used in leave-on products at a maximum use concentration range of to 20.6%,,,,,,0.00046%,0.00046,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX576,,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX579,,,,,,not stated,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX580,,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX582,,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX583,,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX584,,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX587,,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX588,,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX589,,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX590,,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX591,,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX594,,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX596,Calcium Limestone (>=80 - <=),,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX596,C =,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX596,"Carbamide, Carbonyldiamide, Carbamidic Acid",,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX596,Alkalinity as ammonia (150 ppm max) C =,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX596,Methylenediurea ( - 2.5 %),,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX596,Biuret ( -1.5%),,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX596,Sulfur,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX596,XCU C =,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX596,Polymer coating () Mixture,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX596,Non-hazardous dye () Proprietary,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX596,19-0-5 Prodiamine,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX596,Oil Dri Montmorillonite ( - 93%),,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX596,Pesticide Prodiamine ( - 66.95 %) C = 0.6 %,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX596,Kaolin ( - 27.63 %),,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX596,White mineral oil () n/a C = 0.6 %,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX598,,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX599,,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX6,Contd. on page 2,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX6,Printing date 09.08.2019,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX6,Contd. of page 1,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX6,ꞏ 2.2 Label elements,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX6,ꞏ Hazard pictograms,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX6,ꞏ Signal word,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX6,ꞏ Hazard-determining components of labelling,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX6,"1,2-benzisothiazol-3(2H)-one",,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX6,sodium hydroxide,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX6,ꞏ Hazard statements,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX6,ꞏ Precautionary statements,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX6,ꞏ Supplemental information in terms of art. 25 CLP-Regulation,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX6,ꞏ a) Identity of every active substance and its concentration in metric units: See product label,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX6,ꞏ b) Nanomaterials contained in the product: Does not contain any nanomaterial,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX6,Does not contain any nanomaterial,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX6,ꞏ c) Authorisation number,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX6,This biocidal product is subject to the transitional periods of Art. 89 BPR,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX6,ꞏ d) Name and address of the authorisation holder,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX6,"Thor GmbH, Landwehrstraße 1, 67346 Speyer, Germany",,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX6,"ꞏ e) Type of formulation: SL, soluble concentrate",,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX6,ꞏ f) Intended or authorised applications,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX6,"ꞏ g) Directions for use, frequency of application and dose rate",,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX6,Contd. of page 2,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX6,during the addition,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX6,Further information: see product information,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX60,Bioban® 425 Antimicrobial is a low VOC solution of,,,,,~75%,25%,25.0,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX601,Concentration,,,,,,98–99%,98.5,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX602,,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX603,Hazard Statement : May be harmful in contact with skin. Toxic if swallowed. Harmful if inhaled. Causes eye irritation.,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX604,,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX605,,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX607,Hazard Statement : May be harmful in contact with skin. Toxic if swallowed. Harmful if inhaled. Causes eye irritation.,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX608,,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX611,Cuprous thiocyanate,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX611,Zinc Oxide,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX611,Pyrithione Zinc,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX613,,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX614,Tridecyl Alcohol Ethoxylated,24938-91-8,,,,,>1%,1.0,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX614,Benzyl Alcohol,100-51-6,,,,,>1%,1.0,75.0,1,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX614,"Benzenesulfonic Acid, Mono-C11-13-Branched Alkyl Derivs., Calcium Salts",70528-83-5,,,,,>1%,1.0,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX614,"hydrocarbons ,C10, Aromatics, <1% Naphthalene",,,,,,>1%,1.0,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX615,,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX616,,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX617,,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX618,,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX619,,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX621,,,,,,"Not specified (pure substance, research-use standard)",,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX622,,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX626,,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX629,,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX63,,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX630,,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX631,Dibutyl Phthalate,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX632,,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX633,,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX634,,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX635,,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX636,,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX638,Precautionary statements : Prevention: P261 Avoid breathing dust. P264 Wash skin thoroughly after handling.,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX644,,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX645,,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX646,,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX647,Print date : 12/03/2025,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX647,Purity : [mass,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX648,,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX65,"Silica, amorphous, precipitated and gel",,,,,trade secret (not disclosed),,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX652,,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX653,,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX655,,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX656,,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX657,,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX658,,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX659,,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX66,,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX662,,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX663,,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX664,,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX665,,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX669,,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX671,,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX673,,,,,,not disclosed (only exposure limits given),,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX675,,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX678,,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX679,,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX68,Content (W/W): >= 1.0,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX68,Content (W/W): <=,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX680,,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX681,Cypermethrin,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX687,,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX688,,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX689,,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX690,,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX692,,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX697,,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX699,,,,,,-,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX70,Dithianon,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX70,Ammonium Sulfate,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX700,,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX701,Benzododecinium chloride . <. Biodegradable surfactant . . Ingredients not contributing to HSNO classes,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX703,,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX705,,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX707,,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX708,,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX709,,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX71,Isophorone diamine,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX71,"1-[2,2-Bis(2-methylpropoxymethyl)butoxy]propan-2-amine",,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX71,Aminoethylpiperazine,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX71,Benzyl Alcohol,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX713,"Chemical nature: Pendimethalin is a 2,6-dinitroaniline derivative. Product Use: Agricultural herbicide for use as ...",,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX714,Tebuconazole w/w,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX714,Other ingredientsw/w,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX714,Other/Inert Ingredients,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX715,,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
